source,target,source_idx,target_idx,support,string_score,wgcna_tom
LYST,CAMK2G,275,1691,degree_preserving_double_edge_swap,,
LYST,WAPL,275,1702,degree_preserving_double_edge_swap,,
LYST,CACUL1,275,1747,degree_preserving_double_edge_swap,,
LYST,STIM1,275,1771,degree_preserving_double_edge_swap,,
LYST,USP47,275,1780,degree_preserving_double_edge_swap,,
LYST,SPI1,275,1809,degree_preserving_double_edge_swap,,
LYST,NUP160,275,1812,degree_preserving_double_edge_swap,,
LYST,MARK2,275,1821,degree_preserving_double_edge_swap,,
LYST,CWF19L2,275,1860,degree_preserving_double_edge_swap,,
LYST,CUL5,275,1862,degree_preserving_double_edge_swap,,
LYST,SIK2,275,1868,degree_preserving_double_edge_swap,,
LYST,KMT2A,275,1874,degree_preserving_double_edge_swap,,
LYST,C2CD5,275,1917,degree_preserving_double_edge_swap,,
LYST,YAF2,275,1936,degree_preserving_double_edge_swap,,
LYST,SLC38A2,275,1942,degree_preserving_double_edge_swap,,
LYST,MON2,275,1968,degree_preserving_double_edge_swap,,
LYST,OSBPL8,275,1985,degree_preserving_double_edge_swap,,
LYST,SPPL3,275,2031,degree_preserving_double_edge_swap,,
LYST,RSRC2,275,2038,degree_preserving_double_edge_swap,,
LYST,SFSWAP,275,2044,degree_preserving_double_edge_swap,,
LYST,KLF12,275,2101,degree_preserving_double_edge_swap,,
LYST,HECTD1,275,2143,degree_preserving_double_edge_swap,,
LYST,ARHGAP5,275,2146,degree_preserving_double_edge_swap,,
LYST,PPP2R3C,275,2150,degree_preserving_double_edge_swap,,
LYST,NFKBIA,275,2152,degree_preserving_double_edge_swap,,
LYST,TMEM260,275,2171,degree_preserving_double_edge_swap,,
LYST,ARID4A,275,2175,degree_preserving_double_edge_swap,,
LYST,DCAF5,275,2191,degree_preserving_double_edge_swap,,
LYST,NUMB,275,2198,degree_preserving_double_edge_swap,,
LYST,TTLL5,275,2203,degree_preserving_double_edge_swap,,
LYST,CALM1,275,2215,degree_preserving_double_edge_swap,,
LYST,KLC1,275,2241,degree_preserving_double_edge_swap,,
LYST,PLCB2,275,2257,degree_preserving_double_edge_swap,,
LYST,USP8,275,2278,degree_preserving_double_edge_swap,,
LYST,ZFAND6,275,2332,degree_preserving_double_edge_swap,,
LYST,BTBD1,275,2333,degree_preserving_double_edge_swap,,
LYST,MGRN1,275,2353,degree_preserving_double_edge_swap,,
LYST,ZC3H7A,275,2362,degree_preserving_double_edge_swap,,
LYST,VPS35L,275,2373,degree_preserving_double_edge_swap,,
LYST,FUS,275,2386,degree_preserving_double_edge_swap,,
LYST,TENT4B,275,2393,degree_preserving_double_edge_swap,,
LYST,SMG6,275,2439,degree_preserving_double_edge_swap,,
LYST,NUFIP2,275,2475,degree_preserving_double_edge_swap,,
LYST,SYNRG,275,2496,degree_preserving_double_edge_swap,,
LYST,STAT5B,275,2504,degree_preserving_double_edge_swap,,
LYST,CDC27,275,2516,degree_preserving_double_edge_swap,,
LYST,TLK2,275,2534,degree_preserving_double_edge_swap,,
LYST,CD300A,275,2549,degree_preserving_double_edge_swap,,
LYST,SLC38A10,275,2567,degree_preserving_double_edge_swap,,
LYST,RAB12,275,2580,degree_preserving_double_edge_swap,,
LYST,PPP4R1,275,2582,degree_preserving_double_edge_swap,,
LYST,ELP2,275,2603,degree_preserving_double_edge_swap,,
LYST,ZNF236,275,2632,degree_preserving_double_edge_swap,,
LYST,SUGP2,275,2673,degree_preserving_double_edge_swap,,
LYST,GATAD2A,275,2674,degree_preserving_double_edge_swap,,
LYST,CSNK2A1,275,2718,degree_preserving_double_edge_swap,,
LYST,PSMF1,275,2719,degree_preserving_double_edge_swap,,
LYST,NCOA6,275,2758,degree_preserving_double_edge_swap,,
LYST,RALGAPB,275,2768,degree_preserving_double_edge_swap,,
LYST,AGPAT3,275,2821,degree_preserving_double_edge_swap,,
LYST,TBL1X,275,2875,degree_preserving_double_edge_swap,,
LYST,PDK3,275,2885,degree_preserving_double_edge_swap,,
LYST,CHM,275,2917,degree_preserving_double_edge_swap,,
LYST,XIAP,275,2929,degree_preserving_double_edge_swap,,
LYST,UTY,275,2946,degree_preserving_double_edge_swap,,
MTR,TRAPPC12,276,288,degree_preserving_double_edge_swap,,
MTR,ATAD2B,276,297,degree_preserving_double_edge_swap,,
MTR,HADHB,276,305,degree_preserving_double_edge_swap,,
MTR,STRN,276,316,degree_preserving_double_edge_swap,,
MTR,ASB3,276,341,degree_preserving_double_edge_swap,,
MTR,XPO1,276,352,degree_preserving_double_edge_swap,,
MTR,TGOLN2,276,385,degree_preserving_double_edge_swap,,
MTR,TMEM131,276,393,degree_preserving_double_edge_swap,,
MTR,IWS1,276,418,degree_preserving_double_edge_swap,,
MTR,WDR33,276,419,degree_preserving_double_edge_swap,,
MTR,NABP1,276,482,degree_preserving_double_edge_swap,,
MTR,RPL37A,276,509,degree_preserving_double_edge_swap,,
MTR,CUL3,276,515,degree_preserving_double_edge_swap,,
MTR,LRRFIP1,276,534,degree_preserving_double_edge_swap,,
MTR,GLB1,276,572,degree_preserving_double_edge_swap,,
MTR,LRRFIP2,276,576,degree_preserving_double_edge_swap,,
MTR,TRAK1,276,585,degree_preserving_double_edge_swap,,
MTR,KLHL18,276,595,degree_preserving_double_edge_swap,,
MTR,PRKAR2A,276,598,degree_preserving_double_edge_swap,,
MTR,ZNF148,276,666,degree_preserving_double_edge_swap,,
MTR,KPNA4,276,707,degree_preserving_double_edge_swap,,
MTR,PAK2,276,750,degree_preserving_double_edge_swap,,
MTR,KIAA0232,276,768,degree_preserving_double_edge_swap,,
MTR,FBXL5,276,775,degree_preserving_double_edge_swap,,
MTR,LCORL,276,779,degree_preserving_double_edge_swap,,
MTR,DHX15,276,781,degree_preserving_double_edge_swap,,
MTR,KLHL5,276,790,degree_preserving_double_edge_swap,,
MTR,CXCL8,276,814,degree_preserving_double_edge_swap,,
MTR,HNRNPD,276,821,degree_preserving_double_edge_swap,,
MTR,NEK1,276,890,degree_preserving_double_edge_swap,,
MTR,GOLPH3,276,914,degree_preserving_double_edge_swap,,
MTR,WDR70,276,919,degree_preserving_double_edge_swap,,
MTR,ZNF131,276,922,degree_preserving_double_edge_swap,,
MTR,PIK3R1,276,941,degree_preserving_double_edge_swap,,
MTR,MCTP1,276,970,degree_preserving_double_edge_swap,,
MTR,LNPEP,276,975,degree_preserving_double_edge_swap,,
MTR,MAN2A1,276,982,degree_preserving_double_edge_swap,,
MTR,APC,276,983,degree_preserving_double_edge_swap,,
MTR,PPP2CA,276,1002,degree_preserving_double_edge_swap,,
MTR,ANKHD1,276,1012,degree_preserving_double_edge_swap,,
MTR,RANBP9,276,1076,degree_preserving_double_edge_swap,,
MTR,DEK,276,1083,degree_preserving_double_edge_swap,,
MTR,HLA-A,276,1091,degree_preserving_double_edge_swap,,
MTR,DDX39B,276,1097,degree_preserving_double_edge_swap,,
MTR,TFEB,276,1127,degree_preserving_double_edge_swap,,
MTR,ELOVL5,276,1138,degree_preserving_double_edge_swap,,
MTR,LMBRD1,276,1145,degree_preserving_double_edge_swap,,
MTR,MDN1,276,1164,degree_preserving_double_edge_swap,,
MTR,HACE1,276,1171,degree_preserving_double_edge_swap,,
MTR,PREP,276,1172,degree_preserving_double_edge_swap,,
MTR,MCM9,276,1190,degree_preserving_double_edge_swap,,
MTR,AHI1,276,1204,degree_preserving_double_edge_swap,,
MTR,REPS1,276,1209,degree_preserving_double_edge_swap,,
MTR,SNX13,276,1261,degree_preserving_double_edge_swap,,
MTR,HIBADH,276,1271,degree_preserving_double_edge_swap,,
MTR,VPS41,276,1282,degree_preserving_double_edge_swap,,
MTR,RABGEF1,276,1295,degree_preserving_double_edge_swap,,
MTR,BAZ1B,276,1299,degree_preserving_double_edge_swap,,
MTR,YWHAG,276,1304,degree_preserving_double_edge_swap,,
MTR,GSAP,276,1306,degree_preserving_double_edge_swap,,
MTR,ANKIB1,276,1315,degree_preserving_double_edge_swap,,
MTR,CASD1,276,1321,degree_preserving_double_edge_swap,,
MTR,TRRAP,276,1327,degree_preserving_double_edge_swap,,
MTR,KLHDC10,276,1364,degree_preserving_double_edge_swap,,
MTR,BRAF,276,1376,degree_preserving_double_edge_swap,,
MTR,RHEB,276,1382,degree_preserving_double_edge_swap,,
MTR,ELP3,276,1426,degree_preserving_double_edge_swap,,
MTR,KIF13B,276,1428,degree_preserving_double_edge_swap,,
MTR,HGSNAT,276,1439,degree_preserving_double_edge_swap,,
MTR,ATP6V1H,276,1446,degree_preserving_double_edge_swap,,
MTR,RAB2A,276,1454,degree_preserving_double_edge_swap,,
MTR,RNF19A,276,1478,degree_preserving_double_edge_swap,,
MTR,UBR5,276,1482,degree_preserving_double_edge_swap,,
MTR,EIF3E,276,1488,degree_preserving_double_edge_swap,,
MTR,PTK2,276,1512,degree_preserving_double_edge_swap,,
MTR,MROH1,276,1514,degree_preserving_double_edge_swap,,
MTR,KIAA2026,276,1523,degree_preserving_double_edge_swap,,
MTR,RNF38,276,1545,degree_preserving_double_edge_swap,,
MTR,ZCCHC7,276,1546,degree_preserving_double_edge_swap,,
MTR,HNRNPK,276,1557,degree_preserving_double_edge_swap,,
MTR,RAD23B,276,1581,degree_preserving_double_edge_swap,,
MTR,TMEM245,276,1582,degree_preserving_double_edge_swap,,
MTR,RC3H2,276,1601,degree_preserving_double_edge_swap,,
MTR,NR6A1,276,1606,degree_preserving_double_edge_swap,,
MTR,SCAI,276,1608,degree_preserving_double_edge_swap,,
MTR,FUBP3,276,1617,degree_preserving_double_edge_swap,,
MTR,SETX,276,1623,degree_preserving_double_edge_swap,,
MTR,STAM,276,1644,degree_preserving_double_edge_swap,,
MTR,DNAJC1,276,1647,degree_preserving_double_edge_swap,,
MTR,YME1L1,276,1651,degree_preserving_double_edge_swap,,
MTR,ZNF438,276,1654,degree_preserving_double_edge_swap,,
MTR,KIF5B,276,1657,degree_preserving_double_edge_swap,,
MTR,WAPL,276,1702,degree_preserving_double_edge_swap,,
MTR,LIPA,276,1708,degree_preserving_double_edge_swap,,
MTR,FBXW4,276,1731,degree_preserving_double_edge_swap,,
MTR,TIAL1,276,1751,degree_preserving_double_edge_swap,,
MTR,INPP5F,276,1752,degree_preserving_double_edge_swap,,
MTR,PPP2R2D,276,1762,degree_preserving_double_edge_swap,,
MTR,RPLP2,276,1763,degree_preserving_double_edge_swap,,
MTR,SWAP70,276,1776,degree_preserving_double_edge_swap,,
MTR,QSER1,276,1794,degree_preserving_double_edge_swap,,
MTR,HIPK3,276,1796,degree_preserving_double_edge_swap,,
MTR,CUL5,276,1862,degree_preserving_double_edge_swap,,
MTR,RDX,276,1865,degree_preserving_double_edge_swap,,
MTR,KMT2A,276,1874,degree_preserving_double_edge_swap,,
MTR,RPS25,276,1876,degree_preserving_double_edge_swap,,
MTR,ARHGEF12,276,1878,degree_preserving_double_edge_swap,,
MTR,FGFR1OP2,276,1924,degree_preserving_double_edge_swap,,
MTR,PCBP2,276,1954,degree_preserving_double_edge_swap,,
MTR,ATF7,276,1955,degree_preserving_double_edge_swap,,
MTR,MON2,276,1968,degree_preserving_double_edge_swap,,
MTR,SRGAP1,276,1969,degree_preserving_double_edge_swap,,
MTR,ZDHHC17,276,1986,degree_preserving_double_edge_swap,,
MTR,VEZT,276,1998,degree_preserving_double_edge_swap,,
MTR,ARPC3,276,2020,degree_preserving_double_edge_swap,,
MTR,RPL6,276,2026,degree_preserving_double_edge_swap,,
MTR,ANAPC5,276,2034,degree_preserving_double_edge_swap,,
MTR,SFSWAP,276,2044,degree_preserving_double_edge_swap,,
MTR,PARP4,276,2054,degree_preserving_double_edge_swap,,
MTR,RPL21,276,2057,degree_preserving_double_edge_swap,,
MTR,TPT1,276,2077,degree_preserving_double_edge_swap,,
MTR,TM9SF2,276,2115,degree_preserving_double_edge_swap,,
MTR,ARHGAP5,276,2146,degree_preserving_double_edge_swap,,
MTR,SNX6,276,2148,degree_preserving_double_edge_swap,,
MTR,DCAF5,276,2191,degree_preserving_double_edge_swap,,
MTR,PPP4R3A,276,2219,degree_preserving_double_edge_swap,,
MTR,HSP90AA1,276,2235,degree_preserving_double_edge_swap,,
MTR,PLCB2,276,2257,degree_preserving_double_edge_swap,,
MTR,MGA,276,2261,degree_preserving_double_edge_swap,,
MTR,GABPB1-AS1,276,2277,degree_preserving_double_edge_swap,,
MTR,USP8,276,2278,degree_preserving_double_edge_swap,,
MTR,SPPL2A,276,2280,degree_preserving_double_edge_swap,,
MTR,DPP8,276,2306,degree_preserving_double_edge_swap,,
MTR,NPTN,276,2322,degree_preserving_double_edge_swap,,
MTR,ZNF592,276,2336,degree_preserving_double_edge_swap,,
MTR,GLYR1,276,2354,degree_preserving_double_edge_swap,,
MTR,TXNDC11,276,2361,degree_preserving_double_edge_swap,,
MTR,SMG1,276,2370,degree_preserving_double_edge_swap,,
MTR,VPS35L,276,2373,degree_preserving_double_edge_swap,,
MTR,RBL2,276,2398,degree_preserving_double_edge_swap,,
MTR,USP10,276,2424,degree_preserving_double_edge_swap,,
MTR,TCF25,276,2432,degree_preserving_double_edge_swap,,
MTR,PAFAH1B1,276,2440,degree_preserving_double_edge_swap,,
MTR,RPL26,276,2453,degree_preserving_double_edge_swap,,
MTR,USP22,276,2468,degree_preserving_double_edge_swap,,
MTR,SUZ12,276,2483,degree_preserving_double_edge_swap,,
MTR,TAF15,276,2489,degree_preserving_double_edge_swap,,
MTR,AATF,276,2494,degree_preserving_double_edge_swap,,
MTR,RPL19,276,2498,degree_preserving_double_edge_swap,,
MTR,STAT5B,276,2504,degree_preserving_double_edge_swap,,
MTR,MAP3K14,276,2511,degree_preserving_double_edge_swap,,
MTR,STRADA,276,2538,degree_preserving_double_edge_swap,,
MTR,HELZ,276,2545,degree_preserving_double_edge_swap,,
MTR,NPLOC4,276,2568,degree_preserving_double_edge_swap,,
MTR,ME2,276,2614,degree_preserving_double_edge_swap,,
MTR,MBD2,276,2616,degree_preserving_double_edge_swap,,
MTR,BCL2,276,2627,degree_preserving_double_edge_swap,,
MTR,ELL,276,2672,degree_preserving_double_edge_swap,,
MTR,GPI,276,2682,degree_preserving_double_edge_swap,,
MTR,RPS19,276,2696,degree_preserving_double_edge_swap,,
MTR,APOE,276,2699,degree_preserving_double_edge_swap,,
MTR,RPL18,276,2705,degree_preserving_double_edge_swap,,
MTR,CST3,276,2744,degree_preserving_double_edge_swap,,
MTR,TRPC4AP,276,2759,degree_preserving_double_edge_swap,,
MTR,UQCC1,276,2761,degree_preserving_double_edge_swap,,
MTR,RALGAPB,276,2768,degree_preserving_double_edge_swap,,
MTR,YWHAB,276,2771,degree_preserving_double_edge_swap,,
MTR,ZMYND8,276,2773,degree_preserving_double_edge_swap,,
MTR,STAU1,276,2776,degree_preserving_double_edge_swap,,
MTR,DNAJC5,276,2789,degree_preserving_double_edge_swap,,
MTR,TRAPPC10,276,2822,degree_preserving_double_edge_swap,,
MTR,ITGB2,276,2826,degree_preserving_double_edge_swap,,
MTR,MICAL3,276,2831,degree_preserving_double_edge_swap,,
MTR,PI4KA,276,2834,degree_preserving_double_edge_swap,,
MTR,CABIN1,276,2836,degree_preserving_double_edge_swap,,
MTR,DHRSX,276,2870,degree_preserving_double_edge_swap,,
MTR,ABCB7,276,2912,degree_preserving_double_edge_swap,,
MTR,WDR44,276,2923,degree_preserving_double_edge_swap,,
MTR,LAMP2,276,2927,degree_preserving_double_edge_swap,,
MTR,XIAP,276,2929,degree_preserving_double_edge_swap,,
RYR2,ASXL2,277,303,degree_preserving_double_edge_swap,,
RYR2,STRN,277,316,degree_preserving_double_edge_swap,,
RYR2,CNBP,277,673,degree_preserving_double_edge_swap,,
RYR2,ST8SIA4,277,977,degree_preserving_double_edge_swap,,
RYR2,TNPO3,277,1360,degree_preserving_double_edge_swap,,
RYR2,BRAF,277,1376,degree_preserving_double_edge_swap,,
RYR2,PDE7A,277,1458,degree_preserving_double_edge_swap,,
RYR2,RNF19A,277,1478,degree_preserving_double_edge_swap,,
RYR2,RPS6,277,1531,degree_preserving_double_edge_swap,,
RYR2,UBE2R2,277,1540,degree_preserving_double_edge_swap,,
RYR2,WDR11,277,1753,degree_preserving_double_edge_swap,,
RYR2,HIPK3,277,1796,degree_preserving_double_edge_swap,,
RYR2,FGFR1OP2,277,1924,degree_preserving_double_edge_swap,,
RYR2,ANAPC5,277,2034,degree_preserving_double_edge_swap,,
RYR2,FTO,277,2399,degree_preserving_double_edge_swap,,
RYR2,EIF4A1,277,2451,degree_preserving_double_edge_swap,,
RYR2,HELZ,277,2545,degree_preserving_double_edge_swap,,
RGS7,ASXL2,279,303,degree_preserving_double_edge_swap,,
RGS7,STRN,279,316,degree_preserving_double_edge_swap,,
RGS7,CAMKMT,279,331,degree_preserving_double_edge_swap,,
RGS7,RPS27A,279,345,degree_preserving_double_edge_swap,,
RGS7,WDPCP,279,355,degree_preserving_double_edge_swap,,
RGS7,VPS54,279,357,degree_preserving_double_edge_swap,,
RGS7,TET3,279,377,degree_preserving_double_edge_swap,,
RGS7,TGOLN2,279,385,degree_preserving_double_edge_swap,,
RGS7,MAT2A,279,386,degree_preserving_double_edge_swap,,
RGS7,UBXN4,279,428,degree_preserving_double_edge_swap,,
RGS7,RIF1,279,439,degree_preserving_double_edge_swap,,
RGS7,STAM2,279,442,degree_preserving_double_edge_swap,,
RGS7,PPIG,279,458,degree_preserving_double_edge_swap,,
RGS7,RPL37A,279,509,degree_preserving_double_edge_swap,,
RGS7,CCDC66,279,615,degree_preserving_double_edge_swap,,
RGS7,TASOR,279,616,degree_preserving_double_edge_swap,,
RGS7,ATR,279,692,degree_preserving_double_edge_swap,,
RGS7,ACAP2,279,747,degree_preserving_double_edge_swap,,
RGS7,DLG1,279,752,degree_preserving_double_edge_swap,,
RGS7,FAM193A,279,761,degree_preserving_double_edge_swap,,
RGS7,ADD1,279,763,degree_preserving_double_edge_swap,,
RGS7,RAB28,279,773,degree_preserving_double_edge_swap,,
RGS7,KLHL5,279,790,degree_preserving_double_edge_swap,,
RGS7,RPL9,279,791,degree_preserving_double_edge_swap,,
RGS7,SLAIN2,279,798,degree_preserving_double_edge_swap,,
RGS7,FIP1L1,279,802,degree_preserving_double_edge_swap,,
RGS7,EXOC1,279,806,degree_preserving_double_edge_swap,,
RGS7,HNRNPD,279,821,degree_preserving_double_edge_swap,,
RGS7,PDLIM5,279,841,degree_preserving_double_edge_swap,,
RGS7,ABHD18,279,862,degree_preserving_double_edge_swap,,
RGS7,NAA15,279,865,degree_preserving_double_edge_swap,,
RGS7,NEK1,279,890,degree_preserving_double_edge_swap,,
RGS7,TRIO,279,906,degree_preserving_double_edge_swap,,
RGS7,GOLPH3,279,914,degree_preserving_double_edge_swap,,
RGS7,MAP1B,279,944,degree_preserving_double_edge_swap,,
RGS7,SNX24,279,992,degree_preserving_double_edge_swap,,
RGS7,AFF4,279,1001,degree_preserving_double_edge_swap,,
RGS7,CD14,279,1013,degree_preserving_double_edge_swap,,
RGS7,TRIM38,279,1089,degree_preserving_double_edge_swap,,
RGS7,UBR2,279,1130,degree_preserving_double_edge_swap,,
RGS7,LMBRD1,279,1145,degree_preserving_double_edge_swap,,
RGS7,ATG5,279,1173,degree_preserving_double_edge_swap,,
RGS7,CD164,279,1179,degree_preserving_double_edge_swap,,
RGS7,AMD1,279,1182,degree_preserving_double_edge_swap,,
RGS7,SNX13,279,1261,degree_preserving_double_edge_swap,,
RGS7,YWHAG,279,1304,degree_preserving_double_edge_swap,,
RGS7,CASD1,279,1321,degree_preserving_double_edge_swap,,
RGS7,WASL,279,1357,degree_preserving_double_edge_swap,,
RGS7,UBN2,279,1372,degree_preserving_double_edge_swap,,
RGS7,CUL1,279,1381,degree_preserving_double_edge_swap,,
RGS7,DPP6,279,1386,degree_preserving_double_edge_swap,,
RGS7,MSRA,279,1399,degree_preserving_double_edge_swap,,
RGS7,ZDHHC2,279,1405,degree_preserving_double_edge_swap,,
RGS7,YWHAZ,279,1480,degree_preserving_double_edge_swap,,
RGS7,AZIN1-AS1,279,1483,degree_preserving_double_edge_swap,,
RGS7,CNTLN,279,1529,degree_preserving_double_edge_swap,,
RGS7,RNF38,279,1545,degree_preserving_double_edge_swap,,
RGS7,HNRNPK,279,1557,degree_preserving_double_edge_swap,,
RGS7,ERCC6L2,279,1571,degree_preserving_double_edge_swap,,
RGS7,CDK5RAP2,279,1595,degree_preserving_double_edge_swap,,
RGS7,MAPKAP1,279,1610,degree_preserving_double_edge_swap,,
RGS7,WAPL,279,1702,degree_preserving_double_edge_swap,,
RGS7,SHOC2,279,1740,degree_preserving_double_edge_swap,,
RGS7,MS4A7,279,1818,degree_preserving_double_edge_swap,,
RGS7,MARK2,279,1821,degree_preserving_double_edge_swap,,
RGS7,FGFR1OP2,279,1924,degree_preserving_double_edge_swap,,
RGS7,ATF7,279,1955,degree_preserving_double_edge_swap,,
RGS7,ZDHHC17,279,1986,degree_preserving_double_edge_swap,,
RGS7,CDK17,279,2000,degree_preserving_double_edge_swap,,
RGS7,AKAP11,279,2073,degree_preserving_double_edge_swap,,
RGS7,TUBGCP3,279,2128,degree_preserving_double_edge_swap,,
RGS7,HECTD1,279,2143,degree_preserving_double_edge_swap,,
RGS7,ARHGAP5,279,2146,degree_preserving_double_edge_swap,,
RGS7,PPP2R5E,279,2183,degree_preserving_double_edge_swap,,
RGS7,DYNC1H1,279,2234,degree_preserving_double_edge_swap,,
RGS7,KATNBL1,279,2250,degree_preserving_double_edge_swap,,
RGS7,GANC,279,2264,degree_preserving_double_edge_swap,,
RGS7,TRPM7,279,2279,degree_preserving_double_edge_swap,,
RGS7,RAB8B,279,2299,degree_preserving_double_edge_swap,,
RGS7,ETFA,279,2325,degree_preserving_double_edge_swap,,
RGS7,LUC7L,279,2348,degree_preserving_double_edge_swap,,
RGS7,GLYR1,279,2354,degree_preserving_double_edge_swap,,
RGS7,ZC3H7A,279,2362,degree_preserving_double_edge_swap,,
RGS7,SMG1,279,2370,degree_preserving_double_edge_swap,,
RGS7,VPS35L,279,2373,degree_preserving_double_edge_swap,,
RGS7,NFATC3,279,2407,degree_preserving_double_edge_swap,,
RGS7,SLC7A6,279,2408,degree_preserving_double_edge_swap,,
RGS7,WWP2,279,2412,degree_preserving_double_edge_swap,,
RGS7,GLG1,279,2416,degree_preserving_double_edge_swap,,
RGS7,CRK,279,2436,degree_preserving_double_edge_swap,,
RGS7,PAFAH1B1,279,2440,degree_preserving_double_edge_swap,,
RGS7,EIF4A1,279,2451,degree_preserving_double_edge_swap,,
RGS7,LGALS9,279,2471,degree_preserving_double_edge_swap,,
RGS7,AATF,279,2494,degree_preserving_double_edge_swap,,
RGS7,STAT5B,279,2504,degree_preserving_double_edge_swap,,
RGS7,CDC27,279,2516,degree_preserving_double_edge_swap,,
RGS7,PECAM1,279,2540,degree_preserving_double_edge_swap,,
RGS7,OAZ1,279,2643,degree_preserving_double_edge_swap,,
RGS7,SIPA1L3,279,2688,degree_preserving_double_edge_swap,,
RGS7,RPL13A,279,2708,degree_preserving_double_edge_swap,,
RGS7,RPS9,279,2713,degree_preserving_double_edge_swap,,
RGS7,CTNNBL1,279,2767,degree_preserving_double_edge_swap,,
RGS7,RALGAPB,279,2768,degree_preserving_double_edge_swap,,
RGS7,DIDO1,279,2787,degree_preserving_double_edge_swap,,
RGS7,IFNAR1,279,2805,degree_preserving_double_edge_swap,,
RGS7,MX1,279,2818,degree_preserving_double_edge_swap,,
RGS7,MICAL3,279,2831,degree_preserving_double_edge_swap,,
RGS7,MAPK1,279,2835,degree_preserving_double_edge_swap,,
RGS7,CABIN1,279,2836,degree_preserving_double_edge_swap,,
RGS7,CYBB,279,2890,degree_preserving_double_edge_swap,,
RGS7,LAMP2,279,2927,degree_preserving_double_edge_swap,,
CEP170,BRI3,280,1326,degree_preserving_double_edge_swap,,
CEP170,TMEM245,280,1582,degree_preserving_double_edge_swap,,
CEP170,YME1L1,280,1651,degree_preserving_double_edge_swap,,
CEP170,SPI1,280,1809,degree_preserving_double_edge_swap,,
CEP170,TENT4B,280,2393,degree_preserving_double_edge_swap,,
SDCCAG8,SMAD4,281,2615,degree_preserving_double_edge_swap,,
AKT3,STRN,282,316,degree_preserving_double_edge_swap,,
AKT3,ITGAV,282,477,degree_preserving_double_edge_swap,,
AKT3,CD47,282,645,degree_preserving_double_edge_swap,,
AKT3,SLC49A4,282,662,degree_preserving_double_edge_swap,,
AKT3,DCUN1D1,282,726,degree_preserving_double_edge_swap,,
AKT3,DNAJB14,282,844,degree_preserving_double_edge_swap,,
AKT3,TMEM161B-AS1,282,967,degree_preserving_double_edge_swap,,
AKT3,ANKHD1,282,1012,degree_preserving_double_edge_swap,,
AKT3,RPS14,282,1027,degree_preserving_double_edge_swap,,
AKT3,RPS18,282,1113,degree_preserving_double_edge_swap,,
AKT3,PREP,282,1172,degree_preserving_double_edge_swap,,
AKT3,ECHDC1,282,1197,degree_preserving_double_edge_swap,,
AKT3,MROH1,282,1514,degree_preserving_double_edge_swap,,
AKT3,UBE2R2,282,1540,degree_preserving_double_edge_swap,,
AKT3,ZCCHC7,282,1546,degree_preserving_double_edge_swap,,
AKT3,STAM,282,1644,degree_preserving_double_edge_swap,,
AKT3,CAMK2G,282,1691,degree_preserving_double_edge_swap,,
AKT3,WAPL,282,1702,degree_preserving_double_edge_swap,,
AKT3,CSTF3,282,1795,degree_preserving_double_edge_swap,,
AKT3,CUL5,282,1862,degree_preserving_double_edge_swap,,
AKT3,VWA8,282,2072,degree_preserving_double_edge_swap,,
AKT3,ZC3H13,282,2079,degree_preserving_double_edge_swap,,
AKT3,KPNA3,282,2089,degree_preserving_double_edge_swap,,
AKT3,INTS6,282,2095,degree_preserving_double_edge_swap,,
AKT3,STRN3,282,2142,degree_preserving_double_edge_swap,,
AKT3,TTLL5,282,2203,degree_preserving_double_edge_swap,,
AKT3,VPS39,282,2262,degree_preserving_double_edge_swap,,
AKT3,TRPM7,282,2279,degree_preserving_double_edge_swap,,
AKT3,ZC3H7A,282,2362,degree_preserving_double_edge_swap,,
AKT3,CPPED1,282,2365,degree_preserving_double_edge_swap,,
AKT3,PHKB,282,2390,degree_preserving_double_edge_swap,,
AKT3,GLG1,282,2416,degree_preserving_double_edge_swap,,
AKT3,YWHAE,282,2435,degree_preserving_double_edge_swap,,
AKT3,SLX4IP,282,2735,degree_preserving_double_edge_swap,,
AKT3,HDAC8,282,2909,degree_preserving_double_edge_swap,,
HNRNPU,TMEM131,283,393,degree_preserving_double_edge_swap,,
HNRNPU,INO80D,283,498,degree_preserving_double_edge_swap,,
HNRNPU,NDUFS1,283,499,degree_preserving_double_edge_swap,,
HNRNPU,TRAK1,283,585,degree_preserving_double_edge_swap,,
HNRNPU,SEC22A,283,663,degree_preserving_double_edge_swap,,
HNRNPU,PIK3CB,283,685,degree_preserving_double_edge_swap,,
HNRNPU,SLAIN2,283,798,degree_preserving_double_edge_swap,,
HNRNPU,HNRNPD,283,821,degree_preserving_double_edge_swap,,
HNRNPU,SEC24B,283,853,degree_preserving_double_edge_swap,,
HNRNPU,ANAPC10,283,872,degree_preserving_double_edge_swap,,
HNRNPU,FAM172A,283,969,degree_preserving_double_edge_swap,,
HNRNPU,NSD1,283,1048,degree_preserving_double_edge_swap,,
HNRNPU,ZNF451,283,1140,degree_preserving_double_edge_swap,,
HNRNPU,MDN1,283,1164,degree_preserving_double_edge_swap,,
HNRNPU,CD164,283,1179,degree_preserving_double_edge_swap,,
HNRNPU,TRAF3IP2-AS1,283,1185,degree_preserving_double_edge_swap,,
HNRNPU,RSBN1L,283,1308,degree_preserving_double_edge_swap,,
HNRNPU,NAMPT,283,1342,degree_preserving_double_edge_swap,,
HNRNPU,ATP6V1H,283,1446,degree_preserving_double_edge_swap,,
