source,target,source_idx,target_idx,support,string_score,wgcna_tom
RPS27A,SREK1,345,940,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,BDP1,345,943,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,S100Z,345,951,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,MSH3,345,960,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,TTC37,345,971,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SNX24,345,992,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CSNK1G3,345,993,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ANKHD1,345,1012,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,FBXO38,345,1022,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,HAVCR2,345,1032,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,RNF145,345,1034,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,EXOC2,345,1059,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PRPF4B,345,1065,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,LYRM4,345,1067,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,DEK,345,1083,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,TRIM38,345,1089,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,HLA-A,345,1091,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,MAPK14,345,1120,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PRIM2,345,1141,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PHF3,345,1143,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,LMBRD1,345,1145,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,HMGN3,345,1154,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,IBTK,345,1156,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,DOP1A,345,1158,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SNX14,345,1160,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ATG5,345,1173,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,AMD1,345,1182,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,TRAF3IP2-AS1,345,1185,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CEP85L,345,1189,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,MCM9,345,1190,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,NCOA7,345,1195,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,AHI1,345,1204,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PHACTR2,345,1214,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SHPRH,345,1217,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SYNE1,345,1224,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,TULP4,345,1231,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SNX13,345,1261,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,HIBADH,345,1271,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,BBS9,345,1279,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SEPTIN7,345,1280,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,LAT2,345,1301,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CLIP2,345,1302,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ANKIB1,345,1315,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,FAM133B,345,1317,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,VPS50,345,1320,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ZNF655,345,1330,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,LUC7L2,345,1373,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,BRAF,345,1376,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,MSRA,345,1399,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,DPYSL2,345,1423,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,KIF13B,345,1428,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,WRN,345,1430,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PLEKHA2,345,1433,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ATP6V1H,345,1446,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,YTHDF3,345,1457,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,GDAP1,345,1466,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,NDUFAF6,345,1473,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PABPC1,345,1479,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,EXT1,345,1492,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,TAF2,345,1495,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,MROH1,345,1514,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,RIC1,345,1522,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,KIAA2026,345,1523,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ZCCHC7,345,1546,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ERCC6L2,345,1571,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ABCA1,345,1579,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,TMEM245,345,1582,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CDK5RAP2,345,1595,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,MAPKAP1,345,1610,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,HMGA1P4,345,1614,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,FUBP3,345,1617,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ABL1,345,1618,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,MED27,345,1622,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,FBH1,345,1634,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,HK1,345,1680,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ASCC1,345,1684,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,WAPL,345,1702,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,GLUD1,345,1704,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,BTAF1,345,1716,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,EXOC6,345,1718,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,LCOR,345,1727,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,FBXW4,345,1731,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SUFU,345,1735,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,GRK5,345,1749,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,WDR11,345,1753,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,NAP1L4,345,1769,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PPP6R3,345,1831,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PPFIA1,345,1832,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,EMSY,345,1842,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PCF11,345,1850,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,RAB39A,345,1861,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,RDX,345,1865,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,KDM5A,345,1889,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ERC1,345,1891,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,TIGAR,345,1895,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ARHGDIB,345,1911,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,FGFR1OP2,345,1924,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,STK38L,345,1926,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,FAR2,345,1929,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,YAF2,345,1936,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PPHLN1,345,1937,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,EIF4B,345,1953,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ATF7,345,1955,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,RAP1B,345,1975,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ZDHHC17,345,1986,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ATP2B1,345,1993,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,EEA1,345,1995,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,VEZT,345,1998,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,P2RX4,345,2033,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,KDM2B,345,2035,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CLIP1,345,2037,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SCARB1,345,2042,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,XPO4,345,2050,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ZDHHC20,345,2051,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,MICU2,345,2052,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,VWA8,345,2072,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,EPSTI1,345,2074,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,KLF12,345,2101,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ANKRD10,345,2126,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,STRN3,345,2142,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,HECTD1,345,2143,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SNX6,345,2148,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PPP2R3C,345,2150,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,MIA2,345,2154,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,NEMF,345,2160,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PPP2R5E,345,2183,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,GPHN,345,2188,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SRSF5,345,2193,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,YLPM1,345,2200,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,FOS,345,2201,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,LINC02328,345,2212,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CDC42BPB,345,2239,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PACS2,345,2242,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,KATNBL1,345,2250,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,AQR,345,2252,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,EIF2AK4,345,2256,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,MGA,345,2261,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,VPS39,345,2262,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SNAP23,345,2266,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PDIA3,345,2269,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,GALK2,345,2276,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PTPN9,345,2324,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ETFA,345,2325,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,BTBD1,345,2333,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,MGRN1,345,2353,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,GLYR1,345,2354,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CIITA,345,2358,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SMG1,345,2370,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,MOSMO,345,2375,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CDR2,345,2376,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PHKB,345,2390,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,LONP2,345,2391,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,N4BP1,345,2392,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,NFATC3,345,2407,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,IST1,345,2414,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,AC009120.2,345,2415,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,USP10,345,2424,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SPG7,345,2430,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,TCF25,345,2432,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CRK,345,2436,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PAFAH1B1,345,2440,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CD68,345,2452,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,STX8,345,2455,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,AKAP10,345,2466,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,LGALS9,345,2471,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,FLOT2,345,2474,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,TAF15,345,2489,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SYNRG,345,2496,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CDK12,345,2500,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,MAP3K14,345,2511,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,NPEPPS,345,2518,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SPOP,345,2521,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CLTC,345,2528,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,TLK2,345,2534,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,DCAF7,345,2536,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SNHG25,345,2539,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,H3F3B,345,2553,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,RPTOR,345,2566,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,VAPA,345,2584,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,RPRD1A,345,2602,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PSTPIP2,345,2608,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PIAS2,345,2609,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ME2,345,2614,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SAFB,345,2648,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,BRD4,345,2665,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ELL,345,2672,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ZNF91,345,2677,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,LSM14A,345,2680,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,USF2,345,2685,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,APOE,345,2699,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CSNK2A1,345,2718,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,RNF24,345,2727,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SLX4IP,345,2735,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CST3,345,2744,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CBFA2T2,345,2755,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,NCOA6,345,2758,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,VAPB,345,2782,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,STX16,345,2783,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,DIDO1,345,2787,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SYNJ1,345,2801,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,TRAPPC10,345,2822,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,PI4KA,345,2834,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,EWSR1,345,2841,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,LARGE1,345,2847,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,SREBF2,345,2858,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ATXN10,345,2864,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,MIRLET7BHG,345,2865,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,ABCB7,345,2912,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,CHM,345,2917,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,THOC2,345,2928,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,STAG2,345,2930,strict_degree_preserving_overlap_reducing_swap,,
RPS27A,MECP2,345,2940,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,PPP4R3B,346,347,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,HK2,346,380,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,NFE2L2,346,470,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,GIGYF2,346,530,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,PIK3CB,346,685,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,KPNA4,346,707,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,SEC62,346,709,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,RPL9,346,791,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,NAA15,346,865,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,IRF2,346,897,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,CSNK1G3,346,993,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,ZNF451,346,1140,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,HACE1,346,1171,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,SNX13,346,1261,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,TNPO3,346,1360,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,HNRNPK,346,1557,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,RAD23B,346,1581,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,LCOR,346,1727,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,PIK3C2A,346,1788,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,RBM4,346,1825,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,ATG16L2,346,1835,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,CUL5,346,1862,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,EIF4B,346,1953,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,SETD3,346,2228,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,EIF2AK4,346,2256,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,UBR1,346,2268,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,SECISBP2L,346,2275,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,TXNDC11,346,2361,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,FTO,346,2399,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,MBTD1,346,2524,strict_degree_preserving_overlap_reducing_swap,,
CCDC88A,RPL3,346,2854,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,HK2,347,380,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,KCMF1,347,384,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,TGOLN2,347,385,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,TMEM131,347,393,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,RPL31,347,396,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,IWS1,347,418,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,R3HDM1,347,427,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,UBXN4,347,428,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,GCA,347,455,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,PPIG,347,458,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,TLK1,347,460,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,NFE2L2,347,470,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,DNAJC10,347,474,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,PMS1,347,478,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,ARPC2,347,511,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,SP140L,347,524,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,GIGYF2,347,530,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,LRRFIP1,347,534,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,HDLBP,347,539,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,ITPR1,347,543,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,TOP2B,347,562,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,STT3B,347,569,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,GLB1,347,572,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,SMARCC1,347,596,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,RBM6,347,603,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,TASOR,347,616,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,IQCB1,347,654,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,OSBPL11,347,667,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,EEFSEC,347,671,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,CNBP,347,673,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,PIK3CB,347,685,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,KPNA4,347,707,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,SEC62,347,709,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,DCUN1D1,347,726,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,ACAP2,347,747,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,DLG1,347,752,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,GAK,347,758,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,FAM193A,347,761,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,ADD1,347,763,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,KIAA0232,347,768,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,TAPT1,347,776,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,LCORL,347,779,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,SLAIN2,347,798,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,OCIAD1,347,800,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,FIP1L1,347,802,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,CLOCK,347,805,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,UBA6,347,809,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,CCNI,347,818,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,RPL34,347,852,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,SCLT1,347,863,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,NAA15,347,865,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,ANAPC10,347,872,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,LRBA,347,875,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,IRF2,347,897,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,ICE1,347,901,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,MAP3K1,347,933,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,KIF2A,347,937,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,BDP1,347,943,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,POLK,347,949,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,LNPEP,347,975,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,APC,347,983,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,DDX46,347,1004,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,KDM3B,347,1007,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,ANKHD1,347,1012,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,HNRNPH1,347,1052,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,CANX,347,1053,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,NEDD9,347,1074,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,TRIM38,347,1089,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,HLA-A,347,1091,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,HLA-DPA1,347,1111,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,RPS18,347,1113,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,TRERF1,347,1129,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,ELOVL5,347,1138,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,ZNF451,347,1140,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,LMBRD1,347,1145,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,EEF1A1,347,1151,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,HMGN3,347,1154,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,ZNF292,347,1161,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,CD164,347,1179,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,SERINC1,347,1192,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,RNF217,347,1194,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,REPS1,347,1209,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,SHPRH,347,1217,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,RABGEF1,347,1295,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,CLIP2,347,1302,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,YWHAG,347,1304,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,PDK4,347,1322,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,TRRAP,347,1327,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,SRPK2,347,1340,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,WASL,347,1357,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,TNPO3,347,1360,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,NRF1,347,1362,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,KLHDC10,347,1364,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,EXOC4,347,1368,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,ZC3HAV1,347,1371,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,BRAF,347,1376,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,LMBR1,347,1388,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,MSRA,347,1399,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,PPP2R2A,347,1421,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,ELP3,347,1426,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,KIF13B,347,1428,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,TACC1,347,1432,strict_degree_preserving_overlap_reducing_swap,,
PPP4R3B,SLC20A2,347,1437,strict_degree_preserving_overlap_reducing_swap,,
