source_idx,target_idx,score
1581,1556,881
345,2468,881
830,2238,881
1010,2929,881
2703,31,880
511,26,880
2753,2606,880
1877,2505,880
2491,1900,880
593,1098,880
2778,2352,880
2639,1557,880
1980,2824,880
2718,2235,880
583,2892,880
1151,738,880
2857,2791,880
1265,335,880
172,481,880
1466,2588,880
415,1332,880
2344,1706,880
2341,601,880
2156,1526,880
759,2396,880
1479,132,880
1479,2776,880
809,2444,880
1101,1813,879
280,1529,879
1978,349,879
2869,1520,879
1759,2631,879
2890,2341,879
1864,929,879
2659,758,879
318,2505,879
1898,1264,879
2136,1457,879
1052,2756,879
1557,1809,879
2348,484,879
363,672,879
1445,1970,879
1607,2077,879
352,1414,879
1618,1122,878
1248,1599,878
1397,445,878
954,1078,878
2699,1403,878
1911,1252,878
2221,764,878
2750,1098,878
2917,557,878
1132,1465,878
224,1052,878
876,920,878
2201,2690,878
2165,2733,878
445,2950,878
650,1934,878
2909,917,878
846,1016,878
2941,704,878
2439,691,878
836,2043,878
1272,2043,878
1010,1275,878
1199,1893,877
649,664,877
194,1839,877
178,2220,877
1413,988,877
2452,1645,877
2778,2835,877
1025,2751,877
1023,1027,877
2536,631,877
1864,254,877
2541,444,877
2789,1100,877
2599,1443,877
2857,629,877
2857,2041,877
506,2461,877
2888,445,877
2181,749,877
2008,2766,877
101,2419,877
1301,1037,877
1668,1252,877
1462,2041,877
2390,2164,877
2626,2236,877
552,1382,877
2762,1340,877
481,1961,877
1639,691,877
2139,283,876
1805,1445,876
2627,1898,876
1053,474,876
1122,2084,876
1534,1761,876
987,2373,876
2890,2799,876
120,1269,876
1374,1976,876
2830,2238,876
2387,481,876
2388,1098,876
929,2196,876
1960,1696,876
2227,95,876
84,2799,876
1442,2566,876
1065,2707,876
132,1998,876
2141,801,876
2799,1583,876
1267,736,876
1618,683,875
66,301,875
2413,954,875
1839,2309,875
2694,1076,875
1101,1096,875
2662,2734,875
336,2390,875
1678,2762,875
657,200,875
1980,929,875
1795,810,875
191,963,875
17,345,875
318,2449,875
199,2388,875
1734,363,875
1,625,875
1976,185,875
2461,846,875
586,1167,875
1016,2791,875
925,38,875
481,1098,875
1299,2660,874
1730,513,874
1795,2379,874
799,1121,874
2543,722,874
2784,2783,874
1,601,874
2006,1011,874
1095,2687,874
558,1516,874
1934,1480,874
1373,321,874
2522,2351,874
2621,350,874
2130,601,874
2482,1706,874
2163,281,874
1080,1360,874
701,1126,874
1479,2652,874
1989,240,874
672,1176,874
1623,2743,874
2068,732,874
188,318,873
2821,445,873
274,1889,873
1839,935,873
2797,2848,873
1902,1816,873
2528,299,873
1978,802,873
2852,2386,873
2541,604,873
1577,542,873
2386,2660,873
1846,2504,873
650,1135,873
2482,2615,873
1268,2782,873
551,1135,873
2597,792,873
2211,2824,873
1334,2615,873
1199,935,872
2313,528,872
1155,2117,872
2836,1372,872
31,1252,872
1086,2399,872
2404,691,872
2352,2041,872
1251,628,872
1097,444,872
1097,2351,872
2541,2386,872
224,1822,872
1223,285,872
2325,2258,872
200,1098,872
1898,1133,872
1898,407,872
1,2733,872
1111,1105,872
2805,1264,872
101,933,872
101,2907,872
1373,484,872
960,1442,872
2152,1594,872
1479,1531,872
2227,957,872
659,1319,872
403,965,872
2379,2807,872
2734,1986,872
2783,1200,872
2798,2650,872
1297,1356,871
2406,1797,871
1902,200,871
657,1645,871
1896,1094,871
1896,2235,871
1033,92,871
2528,2667,871
1978,1097,871
1023,1827,871
199,2710,871
634,356,871
2425,250,871
1665,56,871
283,736,871
121,1772,871
2663,2505,871
558,1976,871
2186,1327,871
929,971,871
1500,2609,871
349,957,871
2613,2077,871
1607,1998,871
1378,961,871
2122,2238,871
67,984,870
2796,846,870
178,1223,870
739,1961,870
2665,1874,870
1900,2695,870
1978,1360,870
501,2231,870
1381,2168,870
2428,2956,870
2852,2857,870
224,2386,870
318,1709,870
92,2550,870
1029,72,870
2479,2455,870
2181,210,870
121,481,870
2360,2588,870
2680,691,870
2621,846,870
960,1581,870
2947,1473,870
2620,559,870
2620,1890,870
2027,659,870
1479,72,870
2609,481,870
444,604,870
1319,2450,870
663,1741,870
2505,2695,870
2043,2245,870
341,1862,869
2627,2857,869
1376,1621,869
1784,815,869
1978,1080,869
1759,1727,869
583,712,869
583,613,869
1504,2834,869
2451,1639,869
834,2329,869
2386,37,869
2479,2514,869
2816,2315,869
1269,1457,869
388,1525,869
2896,1874,869
56,63,869
929,691,869
1960,345,869
557,1051,869
2196,2038,869
604,2351,869
2237,609,869
63,2707,869
2919,669,868
1297,2536,868
2797,2420,868
2627,1264,868
2406,1374,868
966,2833,868
1136,2880,868
2055,1369,868
2890,2956,868
2395,1436,868
1004,1340,868
2541,781,868
1851,715,868
2474,1600,868
37,56,868
2235,481,868
53,1956,868
1057,423,868
2952,537,868
701,2014,868
791,704,868
442,1542,868
945,352,868
1618,1304,867
1240,1797,867
66,1875,867
855,782,867
1673,782,867
2488,1033,867
193,31,867
1173,944,867
1730,1780,867
1352,2880,867
2486,2505,867
966,2891,867
2587,680,867
1978,1795,867
1978,1557,867
2852,224,867
1914,1898,867
2659,92,867
2814,2201,867
2029,626,867
2510,545,867
2181,2296,867
2816,345,867
2951,132,867
1539,1479,867
1822,2707,867
545,1357,867
39,321,867
481,1594,867
626,1363,867
2043,2300,867
514,669,866
2700,1412,866
1155,2682,866
416,299,866
1730,1496,866
1356,1700,866
1025,2853,866
224,2725,866
2659,299,866
1223,1727,866
2550,1448,866
1171,1252,866
2181,2566,866
469,2934,866
2899,1976,866
121,1319,866
499,2145,866
2227,2193,866
2318,1840,866
2233,2582,866
1442,2769,866
2717,2077,866
82,1009,866
1240,1874,865
1863,2189,865
416,946,865
612,2689,865
1025,2387,865
583,2167,865
2428,1252,865
1243,2165,865
653,363,865
652,2080,865
1665,1677,865
1099,2062,865
1099,1479,865
1436,407,865
2388,481,865
558,2610,865
2241,18,865
1190,2886,865
683,965,865
2197,836,865
403,525,865
1623,2782,865
1740,322,865
2610,1967,865
1248,2128,864
188,2765,864
2488,1209,864
983,31,864
2750,490,864
312,2929,864
1877,2667,864
592,11,864
1900,1091,864
233,2500,864
2702,1891,864
987,2021,864
1097,1065,864
1097,604,864
988,2618,864
1995,2927,864
1665,63,864
2235,874,864
1290,1809,864
1873,1098,864
2348,704,864
1120,846,864
874,1959,864
2227,1982,864
2862,2298,864
2934,1457,864
1382,1531,864
2292,2,864
560,1009,864
2709,1234,864
1328,1010,864
40,2193,864
2928,693,864
872,559,863
855,1381,863
2020,26,863
201,1053,863
1863,478,863
739,1809,863
943,2461,863
2452,1898,863
657,407,863
583,1655,863
224,1430,863
1491,1953,863
92,1209,863
2386,2048,863
1436,2238,863
418,332,863
1622,1495,863
929,309,863
683,748,863
2594,2584,863
2421,2687,863
444,484,863
304,965,863
765,625,863
809,848,863
826,2497,862
2699,506,862
320,2177,862
2797,352,862
2149,1516,862
1900,1961,862
657,1264,862
1425,1879,862
1025,2826,862
1765,1236,862
816,1869,862
191,38,862
176,1002,862
2074,660,862
2074,2450,862
2841,1269,862
1898,2799,862
2550,2501,862
1133,874,862
1385,2946,862
2132,2167,862
2525,1770,862
551,817,862
1961,2695,862
352,1480,862
409,73,861
2488,299,861
1254,2601,861
1798,1751,861
1244,846,861
1877,506,861
1128,2352,861
1900,814,861
1033,1788,861
1425,836,861
1765,2927,861
191,1234,861
2451,2708,861
2451,2159,861
1918,1919,861
1718,2286,861
1873,481,861
407,2449,861
2826,53,861
933,1844,861
933,601,861
1976,921,861
2189,1430,861
2196,940,861
1248,73,860
1248,583,860
1248,2856,860
2796,1599,860
2127,400,860
2486,1025,860
2491,1869,860
2452,1098,860
1441,2615,860
2569,1840,860
2718,59,860
583,2172,860
515,790,860
302,1216,860
1995,173,860
1039,626,860
2399,115,860
2386,1479,860
2909,558,860
283,2648,860
1236,991,860
2826,788,860
1815,1307,860
1934,2484,860
2522,1065,860
1165,732,860
929,444,860
2620,2615,860
721,2161,860
598,2872,860
1454,2262,860
2696,1009,860
2707,114,860
788,263,860
1363,265,860
898,514,859
1248,558,859
1878,31,859
1900,1512,859
1534,2857,859
1544,758,859
501,350,859
1025,2904,859
1008,2341,859
583,1576,859
814,2165,859
2852,1822,859
1908,2835,859
2857,2045,859
1223,2660,859
2069,2181,859
1819,1950,859
2848,170,859
1052,56,859
2899,2356,859
2633,205,859
960,964,859
2950,537,859
2950,926,859
2568,2211,859
721,2505,859
1065,604,859
363,1454,859
2057,1009,859
44,2566,859
52,2193,859
2023,2662,858
2491,2505,858
2490,1869,858
1900,846,858
161,1029,858
583,1249,858
583,941,858
515,601,858
1491,1490,858
1898,1531,858
572,387,858
2543,2085,858
2543,232,858
882,838,858
2363,1639,858
1032,2167,858
1436,2929,858
407,551,858
101,1206,858
2522,484,858
933,2835,858
378,1421,858
294,801,858
846,1961,858
2791,2316,858
1479,1639,858
231,2544,858
1512,1357,858
965,2102,858
2489,1495,858
2495,625,857
855,350,857
2252,938,857
962,106,857
1376,1740,857
1730,1328,857
1900,1095,857
1181,1369,857
2528,1995,857
1025,1126,857
814,2505,857
191,2613,857
2576,652,857
1491,2026,857
876,721,857
653,2220,857
2751,941,857
0,659,857
2940,1203,857
1960,581,857
2514,2266,857
941,2880,857
1238,1785,857
1897,2122,857
2796,1238,856
692,1421,856
2864,622,856
2023,1536,856
2627,2848,856
2750,543,856
416,92,856
2778,1809,856
2541,1065,856
781,1517,856
1748,738,856
843,1751,856
1068,1848,856
876,650,856
2069,551,856
380,2318,856
2235,1840,856
2843,2605,856
2041,2618,856
1473,926,856
1907,2042,856
1824,831,856
552,2929,856
2302,1176,856
1618,1846,855
649,31,855
45,2857,855
966,1622,855
2528,1644,855
583,1919,855
1381,1166,855
2857,2316,855
2550,1897,855
1557,2707,855
2653,2707,855
764,2799,855
665,2298,855
2420,1135,855
1165,2152,855
1960,1840,855
2774,2231,855
2461,2615,855
2160,2498,855
2318,1607,855
2683,2043,855
2043,1389,855
1673,350,854
739,515,854
1422,1054,854
32,1126,854
2639,1594,854
1033,1544,854
1489,1490,854
176,1421,854
1223,2891,854
120,1665,854
2181,551,854
1091,1106,854
122,1772,854
1436,1054,854
2808,334,854
2658,2420,854
56,941,854
1657,18,854
2132,557,854
1070,1594,854
244,1304,854
2774,2758,854
554,1220,854
2791,551,854
2934,39,854
991,1176,854
2799,2782,854
47,2262,854
647,1497,854
1173,1841,853
2274,1053,853
416,2464,853
331,14,853
1877,2344,853
1906,2421,853
1980,211,853
1795,349,853
2131,626,853
2451,132,853
200,2710,853
1177,1706,853
2942,1448,853
833,1556,853
479,1234,853
1709,1319,853
407,2387,853
597,2240,853
2163,863,853
1907,817,853
1479,2854,853
458,2351,853
2197,1126,853
1897,2929,853
2380,2855,853
1240,826,852
66,843,852
2753,303,852
1297,2718,852
739,1797,852
34,2687,852
2492,580,852
490,1897,852
1381,2329,852
816,1709,852
2706,2329,852
2399,985,852
1704,340,852
577,385,852
2550,764,852
2550,2421,852
2550,2504,852
882,1854,852
2181,2411,852
2181,1016,852
1269,2762,852
1557,2756,852
1974,880,852
101,2231,852
2658,1178,852
2241,2523,852
1727,2483,852
2620,574,852
925,1607,852
1850,2928,852
1786,123,852
2617,1742,852
1313,1376,851
2313,1002,851
739,1894,851
1678,224,851
2486,2695,851
1026,2077,851
1534,2615,851
2767,40,851
17,1581,851
2852,2893,851
1004,2079,851
781,1822,851
224,2140,851
325,2241,851
172,2387,851
401,1741,851
1266,383,851
1303,2049,851
2751,2687,851
536,2435,851
2181,1655,851
1104,2633,851
1133,2269,851
1520,1564,851
1874,1646,851
1301,1448,851
1037,1270,851
2348,2193,851
378,1021,851
608,2595,851
363,2822,851
256,2618,851
185,704,851
848,2929,851
1650,495,850
67,843,850
2073,650,850
2488,2801,850
2699,2744,850
526,579,850
1806,2600,850
2395,2238,850
738,1531,850
2857,123,850
2386,1029,850
110,1976,850
1169,1452,850
2830,1264,850
394,557,850
56,1509,850
1037,941,850
292,1517,850
925,1840,850
1512,481,850
2660,481,850
991,2782,850
940,39,850
2928,2050,850
1248,461,849
1001,418,849
471,1783,849
2933,2905,849
45,2352,849
2175,2398,849
201,2211,849
2019,1053,849
1538,982,849
1900,1869,849
197,914,849
2852,558,849
1097,1020,849
738,1840,849
2667,2801,849
2172,2308,849
1883,1135,849
1898,1098,849
1169,731,849
1103,481,849
2848,2505,849
2136,822,849
1264,1334,849
101,551,849
2511,2152,849
2850,1865,849
1473,499,849
2269,1583,849
2318,2498,849
2779,1583,849
1598,1051,849
1581,2792,849
2292,2542,849
345,749,849
2177,344,849
141,795,849
2310,481,849
769,288,849
2769,1430,849
691,2190,849
364,683,848
1684,191,848
962,2605,848
2913,1430,848
612,1695,848
2215,1690,848
1053,2235,848
1244,2152,848
2055,558,848
234,1755,848
1759,1976,848
2562,1226,848
1864,2204,848
224,2196,848
2226,2386,848
1883,1809,848
1898,2269,848
2816,2916,848
1264,1120,848
1767,2620,848
2896,2660,848
846,1897,848
2514,766,848
1252,1357,848
601,345,848
2141,221,848
1334,2310,848
481,2231,848
1650,364,847
1618,762,847
1248,650,847
1248,407,847
1248,1264,847
1248,1098,847
2313,1619,847
2413,92,847
2796,7,847
1863,1534,847
336,744,847
1877,2771,847
2486,1594,847
1894,1797,847
31,367,847
1394,2789,847
2352,44,847
1023,1735,847
2569,1609,847
611,225,847
1139,939,847
2510,1252,847
2386,2782,847
2550,1576,847
2909,2875,847
1269,2707,847
1869,880,847
1264,11,847
2621,1165,847
2240,2435,847
2818,659,847
2758,2041,847
1750,625,847
2310,1967,847
1576,2929,847
2699,407,846
911,583,846
1534,2835,846
1978,2653,846
1025,2388,846
1765,2331,846
224,63,846
2672,1874,846
1039,1780,846
946,1615,846
2235,525,846
1133,525,846
1711,2725,846
407,481,846
0,1696,846
1668,2419,846
2940,2245,846
929,292,846
1015,1950,846
108,123,846
610,2505,846
2197,1988,846
1820,709,846
1334,2610,846
2505,1594,846
1618,826,845
1618,1290,845
1173,2627,845
692,1021,845
31,652,845
31,906,845
1595,680,845
976,594,845
1978,321,845
2352,1662,845
69,2550,845
816,846,845
91,2043,845
1060,1715,845
1133,846,845
1133,285,845
407,1668,845
0,1876,845
1821,2771,845
2041,2654,845
2514,2783,845
2514,1741,845
674,675,845
509,751,845
63,736,845
2892,1470,845
2215,277,844
1352,2285,844
2490,1025,844
1894,1312,844
2569,2696,844
2541,37,844
2857,1870,844
1039,1010,844
1180,2782,844
1617,1665,844
2181,1135,844
2816,2708,844
821,2934,844
1052,1954,844
2225,481,844
0,1113,844
2309,721,844
1792,1467,844
2802,704,844
1548,2164,844
345,1470,844
2801,1357,844
2043,749,844
2139,1097,843
1805,753,843
2842,385,843
2699,2452,843
1503,2550,843
1053,543,843
2406,88,843
1877,2808,843
1877,2421,843
1902,1817,843
1534,2084,843
2569,581,843
583,1436,843
2893,2896,843
2541,822,843
887,1319,843
1072,415,843
2816,791,843
1133,1970,843
764,2940,843
2739,1598,843
1373,2522,843
2537,2435,843
54,2849,843
2308,672,843
1837,2783,843
1958,2315,843
704,2077,843
1200,1282,843
511,2243,842
2221,8,842
1122,1223,842
2778,814,842
1380,1386,842
2869,69,842
224,469,842
529,929,842
2813,265,842
1223,1195,842
455,2080,842
1243,1,842
2076,2833,842
2751,1520,842
2751,2650,842
1105,1092,842
1104,1098,842
2816,2854,842
122,660,842
407,788,842
2341,2519,842
0,1054,842
1206,170,842
2833,2179,842
1812,40,842
1416,1897,842
2637,1879,841
409,31,841
2394,108,841
2020,31,841
2864,2267,841
1641,501,841
657,1594,841
2528,1788,841
1344,2433,841
1784,1734,841
1978,1665,841
191,2854,841
224,1020,841
2889,2298,841
302,339,841
939,2310,841
1466,205,841
2550,1880,841
2909,2235,841
2136,1235,841
822,2707,841
2235,748,841
1273,1327,841
1874,2737,841
1165,2068,841
1976,792,841
929,1517,841
1479,691,841
660,1319,841
1971,1476,841
2370,1327,841
1897,2759,841
1010,1389,841
1618,1204,840
274,2398,840
242,819,840
1730,283,840
2215,950,840
593,2387,840
1902,407,840
2452,407,840
31,2066,840
891,893,840
69,187,840
191,791,840
1686,2566,840
2541,2653,840
1513,2580,840
224,40,840
2599,339,840
1491,38,840
1223,2310,840
1223,463,840
2172,304,840
445,2949,840
650,165,840
37,2707,840
897,1976,840
0,1531,840
2808,1209,840
1310,86,840
2309,1480,840
929,604,840
2227,112,840
2318,560,840
126,2435,840
2544,920,840
1252,842,840
1252,322,840
495,2298,840
2266,2455,840
748,2419,840
1715,2792,840
2748,669,839
1650,409,839
2486,1900,839
1900,816,839
2452,1264,839
1864,1770,839
2857,100,839
1223,2521,839
2399,2079,839
2165,2104,839
0,559,839
578,1512,839
1660,601,839
56,736,839
1120,1098,839
917,919,839
925,560,839
426,2782,839
2022,849,839
1176,2424,839
2020,2243,838
2274,1110,838
1026,2502,838
1534,1668,838
1810,1269,838
583,1120,838
738,1029,838
536,1480,838
2181,2695,838
1105,1103,838
2749,2211,838
0,2641,838
0,82,838
101,1683,838
56,138,838
2714,1332,838
1067,2956,838
846,2238,838
1804,2049,838
1238,2444,838
1478,2799,838
762,1398,838
1735,584,838
11,2122,838
809,1003,838
809,2824,838
2043,2424,838
2796,1858,837
2506,2951,837
2627,1900,837
416,1230,837
1798,1479,837
1900,199,837
31,2247,837
912,1008,837
1122,345,837
673,1557,837
382,381,837
2226,271,837
2074,481,837
1,721,837
1665,39,837
2235,721,837
388,2647,837
937,2163,837
975,1598,837
1976,1876,837
2831,1074,837
2758,309,837
2461,1327,837
2140,112,837
367,601,837
458,444,837
144,2196,837
527,1324,837
1958,1840,837
1267,693,837
2034,559,836
2796,1177,836
2703,1303,836
2446,1002,836
2221,1464,836
1678,2541,836
2490,2505,836
1896,583,836
2778,2461,836
2917,2583,836
1380,410,836
1025,580,836
515,1039,836
515,626,836
2541,1020,836
781,1267,836
2889,1548,836
1953,2708,836
1223,1512,836
2841,2136,836
650,2929,836
2136,2079,836
2344,1660,836
239,2384,836
2387,2540,836
107,1448,836
2519,1812,836
2309,2435,836
2940,2355,836
340,2434,836
2434,1583,836
925,2498,836
527,1581,836
290,1902,835
2780,2137,835
2874,1455,835
2699,1264,835
2023,1934,835
1565,97,835
2406,1883,835
1902,880,835
1810,673,835
1544,92,835
2352,123,835
1759,2791,835
583,2893,835
529,1560,835
105,2082,835
172,1645,835
2550,2235,835
1052,2489,835
1133,1480,835
2124,107,835
1142,1509,835
683,941,835
1016,2504,835
601,1969,835
1838,2043,835
2431,1009,835
2566,1203,835
2166,2776,835
2268,1130,835
1457,2079,835
2494,1026,834
2919,2638,834
2796,416,834
1413,2283,834
1730,848,834
1900,2826,834
819,1875,834
2016,1094,834
1335,2841,834
816,2818,834
2243,2475,834
1496,1203,834
461,2235,834
1426,558,834
2638,1562,834
2136,1959,834
2095,917,834
897,1809,834
0,2652,834
2387,2015,834
1657,186,834
1821,1480,834
2833,1495,834
926,2145,834
2482,322,834
1706,920,834
604,1020,834
601,2695,834
853,815,834
788,1098,834
263,1098,834
1618,2846,833
188,481,833
1649,601,833
1839,1002,833
2753,2231,833
1413,931,833
1297,1380,833
2490,2387,833
1900,1032,833
1900,2504,833
1026,2358,833
1086,1767,833
2404,738,833
501,2181,833
1381,1022,833
938,40,833
224,2522,833
224,1065,833
270,1133,833
2451,72,833
438,1273,833
1223,2615,833
1095,1106,833
37,321,833
2008,2211,833
1775,1080,833
558,1435,833
1727,2791,833
1412,2042,833
2522,40,833
2240,2846,833
1976,1203,833
2891,1637,833
2833,2907,833
2525,2213,833
1080,1298,833
710,1936,833
551,1961,833
842,2484,833
396,569,833
525,522,833
2351,1020,833
2505,1655,833
971,691,833
1618,941,832
2413,2339,832
1839,49,832
549,2465,832
2274,415,832
943,596,832
1730,1735,832
966,1581,832
1902,657,832
1318,1085,832
2569,2641,832
2767,1557,832
515,2043,832
2395,908,832
2571,1082,832
1177,558,832
1029,1359,832
882,1657,832
2181,558,832
2136,2489,832
1557,1822,832
283,56,832
1207,2505,832
2124,1448,832
2519,1298,832
1934,2641,832
1821,2846,832
2591,1407,832
2461,2610,832
2514,815,832
579,1175,832
478,508,832
1238,453,832
1336,2351,832
208,112,832
2084,1516,832
1248,438,831
1199,191,831
2252,458,831
274,2084,831
1863,2500,831
1079,1480,831
1053,2132,831
2486,481,831
593,1264,831
233,2131,831
1122,1133,831
1122,101,831
2358,1103,831
2404,2545,831
1759,1311,831
580,2165,831
1604,2435,831
1914,2318,831
2226,691,831
1953,2566,831
843,72,831
2672,2497,831
2857,1874,831
802,308,831
2188,340,831
2076,1622,831
2751,748,831
2181,300,831
1557,707,831
1133,481,831
658,403,831
1412,146,831
2940,1516,831
929,1020,831
470,551,831
1431,1770,831
481,1108,831
2135,691,831
1579,817,830
2139,1340,830
1461,2775,830
1931,2234,830
1730,1540,830
1066,97,830
2528,946,830
1223,2610,830
1177,920,830
2181,1706,830
822,2934,830
283,2680,830
407,263,830
1385,2461,830
2833,2858,830
2447,683,830
2318,2705,830
2318,2641,830
551,1706,830
363,1511,830
672,2262,830
2350,1009,830
1328,352,830
1248,2914,829
471,97,829
1204,654,829
617,1995,829
2665,2350,829
2492,1869,829
1900,1896,829
148,2826,829
31,179,829
1441,501,829
2639,56,829
805,558,829
382,1814,829
583,2542,829
938,2541,829
816,1710,829
1253,669,829
1097,2136,829
1097,458,829
139,1475,829
51,2577,829
2325,305,829
1059,2286,829
2550,481,829
2136,1751,829
1052,1751,829
1677,37,829
2235,2927,829
1133,2927,829
2808,601,829
1448,2835,829
1120,2152,829
2833,1637,829
1622,2179,829
2041,1327,829
2160,1624,829
2908,2231,829
1479,349,829
1002,1831,829
2654,1270,829
2583,2222,829
403,2384,829
1624,1562,829
791,1009,829
963,1009,829
2713,1009,829
2707,2489,829
2505,1897,829
2285,186,829
1904,1098,828
2666,444,828
2699,1599,828
2796,407,828
2381,2880,828
1684,2709,828
2753,2896,828
2750,650,828
2665,2336,828
1053,1898,828
1766,1133,828
673,1735,828
1978,403,828
2569,1027,828
2569,2350,828
938,1097,828
2395,1220,828
224,2475,828
752,1859,828
1151,843,828
2188,356,828
1680,1635,828
1269,39,828
1710,1772,828
2803,1264,828
2383,187,828
1775,352,828
0,2709,828
0,2696,828
2387,2505,828
1660,2540,828
107,1098,828
2241,403,828
2186,1936,828
2951,2350,828
2071,2024,828
1833,1715,828
1833,1870,828
2308,2262,828
1382,931,828
2296,679,828
345,1970,828
2542,2695,828
2043,2468,828
1556,428,828
2384,1414,828
494,495,827
2796,2835,827
2019,543,827
2913,2665,827
1877,322,827
2486,1645,827
1896,2540,827
31,2176,827
905,111,827
580,2387,827
1251,367,827
191,2453,827
611,2439,827
1390,536,827
2789,2734,827
2451,2498,827
2229,325,827
1718,374,827
914,815,827
2638,2799,827
2816,1763,827
2235,458,827
1693,1135,827
1874,345,827
1037,1880,827
2309,322,827
1015,1706,827
1292,1054,827
1016,1135,827
2227,902,827
991,2584,827
1127,2771,827
898,817,826
2796,764,826
1878,1563,826
544,1657,826
549,626,826
1863,1177,826
2274,1104,826
2665,2505,826
593,407,826
2452,2388,826
1766,2235,826
31,2172,826
2239,1451,826
2569,82,826
611,1751,826
611,2690,826
224,1665,826
51,2285,826
1827,2309,826
1677,283,826
195,2449,826
1775,1360,826
1435,1874,826
2309,2457,826
1956,2650,826
1479,2708,826
349,902,826
551,2505,826
845,2582,826
342,2719,826
2779,2505,826
2308,363,826
1531,2776,826
2266,766,826
2207,1588,826
902,2679,826
1248,2043,825
2290,165,825
1692,2006,825
1240,998,825
282,1706,825
1884,2436,825
467,1955,825
1297,1700,825
1279,355,825
1871,635,825
218,2395,825
2046,1010,825
2131,2043,825
1097,1850,825
1004,2725,825
1586,342,825
1491,1620,825
1491,1624,825
325,186,825
614,2128,825
1068,1162,825
1039,846,825
2069,2124,825
445,2575,825
1210,2015,825
479,97,825
2816,2453,825
1711,2765,825
2830,1098,825
543,1322,825
1874,2043,825
707,1080,825
2130,1252,825
925,2641,825
2308,1511,825
2153,2768,825
2196,2807,825
481,1772,825
2455,1218,825
559,2245,825
2637,416,824
642,1660,824
2127,350,824
106,2465,824
1906,788,824
1544,2808,824
2528,403,824
2352,1262,824
1862,1231,824
580,1520,824
2852,2841,824
1875,72,824
1898,1583,824
2784,123,824
652,2826,824
2816,1027,824
1236,146,824
1264,263,824
399,683,824
1190,960,824
2940,2875,824
2157,59,824
2956,2761,824
1612,442,824
1960,2641,824
660,2450,824
1093,1989,824
552,2084,824
604,693,824
1696,1009,824
1175,2538,824
1178,2417,824
484,2193,824
848,1275,824
1618,1135,823
1618,836,823
1248,2152,823
1248,1252,823
1248,1259,823
364,2550,823
1685,559,823
1884,1252,823
193,1252,823
45,1385,823
1955,1910,823
1863,439,823
2665,1833,823
1678,2351,823
966,1122,823
593,580,823
2452,2540,823
583,1976,823
781,2725,823
1151,1958,823
1180,2927,823
2069,685,823
536,2771,823
1269,484,823
1207,2804,823
2241,2169,823
381,340,823
1120,231,823
1255,1178,823
929,1065,823
2461,2646,823
165,2197,823
444,594,823
852,2077,823
1876,1562,823
63,321,823
961,88,823
1970,2929,823
2050,2384,823
2231,190,823
219,2509,822
409,466,822
1764,946,822
189,351,822
646,2951,822
2547,208,822
612,2215,822
156,2285,822
592,2165,822
31,2589,822
2352,1385,822
1023,2621,822
2852,1557,822
2659,2880,822
51,2284,822
2201,2615,822
2018,750,822
914,823,822
2550,1760,822
187,11,822
1974,1594,822
1660,2505,822
101,1631,822
1314,2537,822
1779,2540,822
2835,721,822
205,2721,822
929,132,822
2774,2930,822
1581,345,822
232,625,822
2641,1562,822
225,2776,822
2736,1588,822
47,1282,822
1564,2792,822
769,896,822
626,1010,822
2394,1,821
1892,1342,821
1692,1011,821
1781,2201,821
689,2019,821
526,587,821
2836,2534,821
2406,1318,821
657,1070,821
1896,1133,821
140,2516,821
1980,1875,821
1025,721,821
816,122,821
1083,1809,821
1640,625,821
1390,2235,821
2857,283,821
2510,601,821
577,1741,821
2909,2461,821
1269,2193,821
1264,2309,821
897,481,821
2167,581,821
2167,1126,821
378,2113,821
2330,594,821
929,40,821
2160,396,821
1812,230,821
925,2705,821
358,1970,821
981,1010,821
551,2042,821
1021,2183,821
1746,1209,821
1027,1562,821
2713,1562,821
836,2846,821
2707,321,821
1579,551,820
290,1120,820
511,31,820
2627,1122,820
1536,1054,820
2490,1594,820
593,2505,820
247,246,820
1441,2310,820
1935,165,820
353,2929,820
69,2751,820
1023,2652,820
816,2505,820
224,2776,820
738,72,820
738,2708,820
1223,172,820
1223,407,820
1180,1623,820
536,59,820
1264,551,820
2341,2850,820
2658,1967,820
2680,2683,820
1120,2633,820
2461,2660,820
470,2883,820
1954,1751,820
793,1552,820
126,1252,820
708,2584,820
403,945,820
1840,1562,820
2629,2505,820
2193,736,820
809,30,820
1204,1578,819
1667,1869,819
2842,2488,819
1341,1327,819
1155,1287,819
1724,6,819
1871,715,819
2215,2286,819
1288,601,819
1902,2387,819
31,650,819
2778,2201,819
2778,2041,819
2569,1531,819
1381,749,819
1097,2213,819
2893,1875,819
1604,235,819
410,2088,819
1151,2914,819
2857,1583,819
2045,2186,819
614,1485,819
1223,2550,819
1634,2189,819
2344,2853,819
2925,187,819
0,1840,819
578,2298,819
2167,2471,819
1190,1141,819
2160,2928,819
2411,1583,819
340,1452,819
1954,2934,819
1021,2233,819
1837,2262,819
211,1601,819
38,1562,819
1259,2284,819
2632,2630,819
494,683,818
2313,1079,818
1764,2667,818
2933,1252,818
45,2665,818
2274,2136,818
2627,846,818
612,336,818
331,285,818
2516,559,818
1122,2069,818
2528,2496,818
501,2660,818
2352,165,818
2569,2713,818
206,1016,818
139,1951,818
2451,2077,818
2857,2835,818
199,1594,818
2386,2489,818
