dataset,cell_index,donor_id,state_label,dam_lipid_trem2_apoe,lysosomal_endolysosomal,complement_phagocytosis,antigen_presentation,interferon_inflammatory,oxidative_stress_gene_preserved,disease_program_score,dominant_module,rare_tail_group,allowed_use,disallowed_claim
DLPFC,40944,H20.33.004,Micro-PVM_3-SEAAD,1.870013952255249,2.4468400478363037,2.1659398078918457,3.638551712036133,0.2579793930053711,1.3951717615127563,4.7704201464211256,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,39328,H20.33.040,Micro-PVM_2,1.2497081756591797,1.018664836883545,1.061413049697876,1.532996654510498,0.5334432125091553,0.40957313776016235,1.3611659728493366,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,23045,H20.33.004,Micro-PVM_2,1.0065057277679443,1.2742195129394531,1.239087700843811,2.447042465209961,0.371565043926239,0.0,1.3610735978888027,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,4826,H21.33.021,Micro-PVM_2,0.9887285232543945,0.8405442833900452,1.4518846273422241,1.8353636264801025,0.7253089547157288,0.40238481760025024,1.3609519925499902,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,32580,H20.33.040,Micro-PVM_2,0.9529505968093872,1.0890864133834839,1.7130273580551147,1.5789638757705688,0.25074493885040283,0.25074493885040283,1.3608989329988752,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,14816,H21.33.004,Micro-PVM_2,0.8689453601837158,1.2754082679748535,1.1022590398788452,1.6816998720169067,0.5343694686889648,0.4619912803173065,1.3608465976261293,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,35065,H20.33.015,Micro-PVM_2,0.895005464553833,1.0844101905822754,1.7172380685806274,0.8525959253311157,0.381985604763031,0.5729783773422241,1.3607337161512727,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,3244,H21.33.023,Micro-PVM_2,0.6635245084762573,1.144788146018982,0.9864393472671509,2.3960375785827637,0.15834876894950867,0.475046306848526,1.3603094881797666,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,20825,H21.33.044,Micro-PVM_2,1.0260783433914185,1.3333441019058228,0.9831142425537109,1.5079315900802612,0.31385117769241333,0.4348882734775543,1.3601874548923099,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,5214,H21.33.044,Micro-PVM_2,1.2110674381256104,0.6396517753601074,0.5764642953872681,2.0006470680236816,0.0,0.7220901846885681,1.3601536260657414,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,2372,H20.33.045,Micro-PVM_2,0.91041499376297,1.1135457754135132,1.6742498874664307,1.881927490234375,0.3387947380542755,0.16939736902713776,1.359784934554013,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,16789,H21.33.013,Micro-PVM_3-SEAAD,0.7879707217216492,1.6256604194641113,1.4020687341690063,1.3463023900985718,0.41286134719848633,0.29307326674461365,1.3594175957786399,lysosomal_endolysosomal,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,1881,H21.33.013,Micro-PVM_2,0.9099916219711304,1.056197166442871,1.2628847360610962,1.3881354331970215,0.4444924592971802,0.5940375328063965,1.3588011532402227,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,36162,H21.33.006,Micro-PVM_2,0.6905825734138489,0.9304971098899841,1.2394988536834717,1.5056521892547607,0.14818091690540314,0.7986811995506287,1.358781293403003,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,3181,H20.33.036,Micro-PVM_2,0.9678155183792114,1.1935460567474365,1.2667077779769897,1.728020429611206,0.6290285587310791,0.3366004526615143,1.3586558845583983,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,19845,H21.33.018,Micro-PVM_2,0.38134175539016724,1.0837650299072266,1.0269696712493896,1.3164441585540771,0.8562407493591309,1.1136308908462524,1.3585160966129894,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,5006,H20.33.031,Micro-PVM_2,1.188412070274353,0.7786176204681396,1.4219982624053955,1.72158682346344,0.346450537443161,0.346450537443161,1.358422611672908,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,17489,H21.33.002,Micro-PVM_2,0.9396266937255859,0.9633786678314209,1.3242955207824707,1.4131896495819092,0.6547026634216309,0.587137758731842,1.3582612408768953,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,29429,H20.33.017,Micro-PVM_2,0.5712264776229858,1.3483009338378906,1.513008713722229,1.6777050495147705,0.36170780658721924,0.43668365478515625,1.3577750088578735,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,42128,H21.33.044,Micro-PVM_2,0.7171288132667542,1.4356722831726074,1.2037858963012695,1.851725459098816,0.558414101600647,0.36084744334220886,1.3577419100402128,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,10134,H20.33.033,Micro-PVM_2,0.568838357925415,1.2910101413726807,1.5282915830612183,1.9998350143432617,0.466282457113266,0.34152549505233765,1.3576684636822374,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,17314,H20.33.008,Micro-PVM_2,0.8247816562652588,0.9698199033737183,1.6598842144012451,1.9489489793777466,0.29774633049964905,0.29774633049964905,1.3574187112412612,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,17967,H20.33.039,Micro-PVM_2,0.5478765964508057,1.060674786567688,0.8168642520904541,2.2905383110046387,0.2438105046749115,0.7314314842224121,1.357045569129593,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,10885,H20.33.040,Micro-PVM_2,0.8693510293960571,0.8096683025360107,1.5672012567520142,2.1113734245300293,0.0,0.3424004912376404,1.3564656960152564,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,31715,H20.33.011,Micro-PVM_2,0.8053500652313232,1.4417905807495117,1.1544244289398193,1.114824891090393,0.0,0.5965807437896729,1.356030739790221,lysosomal_endolysosomal,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,10261,H20.33.038,Micro-PVM_2,1.0074939727783203,0.8264502286911011,1.1619360446929932,2.047471284866333,0.0,0.4523758292198181,1.355987695260987,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,8804,H21.33.005,Micro-PVM_2,0.8686100840568542,1.0464719533920288,1.3705832958221436,2.3169968128204346,0.0,0.2184428721666336,1.3558903521303995,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,22788,H20.33.004,Micro-PVM_2,0.36607229709625244,0.8420472145080566,1.2082653045654297,1.9927855730056763,0.4998365640640259,0.9182049036026001,1.3558421301998158,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,3232,H20.33.004,Micro-PVM_1,0.7993229627609253,1.585693597793579,0.6851339936256409,1.1635273694992065,0.3121751844882965,0.7260081768035889,1.3555073401197426,lysosomal_endolysosomal,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,5866,H21.33.027,Micro-PVM_2,0.8377843499183655,0.9706363677978516,1.4567029476165771,0.9232872724533081,0.35849449038505554,0.7784549593925476,1.3554104172600847,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,9501,H20.33.036,Micro-PVM_2,0.6180331110954285,0.7950813174247742,1.7857333421707153,1.158461093902588,0.0,0.7950813174247742,1.3552975511699785,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,10611,H20.33.018,Micro-PVM_2,0.6789537668228149,1.286578893661499,1.11620032787323,1.241586685180664,0.32219770550727844,0.7525520920753479,1.3552122099665618,lysosomal_endolysosomal,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,37392,H20.33.026,Micro-PVM_2,0.6888067126274109,1.2412790060043335,2.005369186401367,1.6423135995864868,0.36359289288520813,0.18179644644260406,1.3545200878651005,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,31847,H20.33.045,Micro-PVM_2,1.2125051021575928,1.3763824701309204,1.3990663290023804,0.7129932641983032,0.14168477058410645,0.3650128245353699,1.3541950715293574,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,42,H21.33.017,Micro-PVM_3-SEAAD,0.7270969152450562,1.7161872386932373,0.5002424716949463,1.939028263092041,0.3698870539665222,0.4931827485561371,1.3537927815723971,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,2877,H21.33.008,Micro-PVM_3-SEAAD,1.0172122716903687,1.8803367614746094,0.7954298257827759,1.0546934604644775,0.0,0.3737364411354065,1.3537609703427638,lysosomal_endolysosomal,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,28282,H21.33.045,Micro-PVM_1_1-SEAAD,0.4638378918170929,1.1671910285949707,0.9588830471038818,1.6393108367919922,0.6628066301345825,0.9067479372024536,1.3536075656264015,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,17473,H20.33.028,Micro-PVM_3-SEAAD,1.0296066999435425,1.904826283454895,0.8535557985305786,0.9654555320739746,0.35541313886642456,0.35541313886642456,1.353577017948966,lysosomal_endolysosomal,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,171,H20.33.031,Micro-PVM_2,0.5842562913894653,1.3750746250152588,1.5367292165756226,1.0618054866790771,0.0,0.6310735940933228,1.3535602435640488,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,5569,H20.33.018,Micro-PVM_2,0.9546763896942139,1.401147484779358,0.5369859933853149,1.9266016483306885,0.3439374566078186,0.4980776309967041,1.3530652929250446,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,32280,H20.33.026,Micro-PVM_2,0.8198786377906799,1.0415565967559814,1.1789857149124146,1.1752281188964844,0.2716178894042969,0.7863479852676392,1.3529558872922547,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,28388,H21.33.013,Micro-PVM_2,0.5690758228302002,0.9559751749038696,1.028106927871704,1.9322782754898071,0.45840418338775635,0.8074316382408142,1.352762839564442,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,28857,H21.33.046,Micro-PVM_2,0.9235346913337708,0.8794767260551453,1.4186971187591553,1.6392745971679688,0.398208886384964,0.5102721452713013,1.3527067251337566,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,12592,H20.33.033,Micro-PVM_2,0.8499159216880798,1.293105125427246,2.1005845069885254,1.596190094947815,0.0,0.0,1.352640689031031,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,9744,H20.33.040,Micro-PVM_2,0.7027003765106201,0.41038936376571655,1.5285087823867798,2.1573874950408936,0.0,0.7020370364189148,1.352598260332392,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,2429,H20.33.012,Micro-PVM_2,1.174729824066162,1.6950165033340454,0.7639852166175842,1.1123204231262207,0.14413820207118988,0.3585464358329773,1.3518396634565035,lysosomal_endolysosomal,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,40253,H21.33.013,Micro-PVM_2,0.7868145704269409,1.2618169784545898,1.1698888540267944,1.639650583267212,0.21136464178562164,0.5044801235198975,1.351808353634212,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,27387,H21.33.043,Micro-PVM_2,0.8988343477249146,0.8994035720825195,1.123805284500122,1.3885345458984375,0.0,0.7565230131149292,1.3517719961071895,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,28577,H20.33.036,Micro-PVM_2,0.46479400992393494,1.3084728717803955,1.3918684720993042,1.9873908758163452,0.4595646560192108,0.47372764348983765,1.3516672901167985,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,42145,H21.33.044,Micro-PVM_2,0.6942564249038696,1.1080262660980225,1.3446357250213623,2.186228036880493,0.5748489499092102,0.3696616291999817,1.3516261528566598,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,18033,H20.33.031,Micro-PVM_2,0.9182987213134766,0.9306042194366455,1.2870936393737793,1.9383951425552368,0.07959921658039093,0.4319676160812378,1.351328902941535,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,625,H21.33.020,Micro-PVM_1_1-SEAAD,0.7013339996337891,2.1819651126861572,0.7524024248123169,0.44973570108413696,0.8018357753753662,0.678408682346344,1.35076654171062,lysosomal_endolysosomal,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,27834,H20.33.031,Micro-PVM_2,1.2527575492858887,0.9774906039237976,1.4723589420318604,1.8255939483642578,0.16732840240001678,0.10687876492738724,1.3506370412182551,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,15094,H20.33.002,Micro-PVM_2,1.0086567401885986,0.8322383165359497,1.2672114372253418,1.7492942810058594,0.13080446422100067,0.5050159096717834,1.3505965628001415,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,35456,H21.33.012,Micro-PVM_2,0.5355280637741089,1.4365108013153076,1.2443650960922241,2.072939395904541,0.31024113297462463,0.3828486204147339,1.3504383932678505,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,39846,H21.33.035,Micro-PVM_2,1.0451964139938354,1.2019906044006348,1.7052509784698486,1.3147149085998535,0.20787940919399261,0.20787940919399261,1.3497080646578066,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,11429,H20.33.036,Micro-PVM_2,0.8948506116867065,1.336403727531433,1.3564692735671997,1.0571118593215942,0.20417653024196625,0.5088833570480347,1.3493648625707655,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,28370,H21.33.016,Micro-PVM_3-SEAAD,0.6903099417686462,1.6675759553909302,0.8214962482452393,1.9931952953338623,0.1832364946603775,0.366472989320755,1.3493204521930886,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,5306,H20.33.011,Micro-PVM_2,1.0108531713485718,1.2268636226654053,0.48638051748275757,2.1733932495117188,0.4057575762271881,0.48638051748275757,1.349153074822777,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,32361,H20.33.011,Micro-PVM_2,0.6569225788116455,1.6956809759140015,1.4613614082336426,2.149569034576416,0.24412748217582703,0.0,1.3486220627458418,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,23386,H21.33.031,Micro-PVM_2,1.1989072561264038,1.4520189762115479,1.3969099521636963,1.5603916645050049,0.3877619504928589,0.0,1.3485919730335465,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,36361,H20.33.037,Micro-PVM_2,0.8656063675880432,0.9135414958000183,0.9574906826019287,2.190394878387451,0.20760199427604675,0.5430194735527039,1.348228407402312,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,23580,H21.33.044,Micro-PVM_2,0.9238858819007874,1.3817026615142822,1.1301960945129395,2.0778961181640625,0.2552834153175354,0.17838157713413239,1.3481412748626047,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,21775,H21.33.020,Micro-PVM_2,1.2074964046478271,1.7559278011322021,0.8605166673660278,0.7732324004173279,0.2868388891220093,0.3759317696094513,1.3475682915794118,lysosomal_endolysosomal,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,600,H21.33.040,Micro-PVM_2,1.0254366397857666,1.2281506061553955,1.7055472135543823,1.0507135391235352,0.3696795701980591,0.3052760362625122,1.347109986362678,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,17133,H20.33.020,Micro-PVM_2,0.5871166586875916,1.406322717666626,1.1449189186096191,1.9000983238220215,0.7218878269195557,0.4739285111427307,1.347034334198678,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,23814,H20.33.033,Micro-PVM_2,0.8209027051925659,1.0038422346115112,1.4911818504333496,1.2993311882019043,0.3343222737312317,0.6009087562561035,1.3468785088169646,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,42278,H21.33.023,Micro-PVM_1_1-SEAAD,0.1734369397163391,1.2241184711456299,1.2857980728149414,1.9492275714874268,0.37475863099098206,0.8022094964981079,1.346759371485226,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,34428,H20.33.038,Micro-PVM_2,0.8326747417449951,0.9669660329818726,1.4757463932037354,1.337930679321289,0.42647701501846313,0.6063088178634644,1.3462827084646172,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,41725,H20.33.040,Micro-PVM_2,0.8024579286575317,0.5266530513763428,0.6736003160476685,2.0744433403015137,0.1978922039270401,1.0023611783981323,1.3459668555703537,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,36878,H21.33.036,Micro-PVM_2,0.45773372054100037,0.6291149854660034,1.5206584930419922,2.2460579872131348,0.18377642333507538,0.7162038683891296,1.3458607617039626,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,35226,H21.33.012,Micro-PVM_2,0.6194024682044983,1.0590108633041382,1.564664602279663,2.1215286254882812,0.4659971594810486,0.3653467893600464,1.345856364634755,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,15915,H21.33.023,Micro-PVM_2,0.7247076034545898,0.9001424908638,1.3773350715637207,2.0380666255950928,0.3620435297489166,0.5056735277175903,1.3457344036772487,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,22120,H21.33.041,Micro-PVM_2,0.6583017110824585,1.3327823877334595,1.6858742237091064,0.9647059440612793,0.12295712530612946,0.5569155216217041,1.345666087737789,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,20090,H21.33.016,Micro-PVM_2,0.8397876024246216,1.3673865795135498,1.1805182695388794,1.760469675064087,0.2749593257904053,0.34370166063308716,1.3454847443357196,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,41708,H20.33.011,Micro-PVM_2,0.8563514947891235,1.1770890951156616,1.1892473697662354,1.9576494693756104,0.0,0.36508023738861084,1.3454205366295549,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,40320,H21.33.046,Micro-PVM_2,1.0930702686309814,1.043197751045227,1.4766433238983154,1.8266569375991821,0.17828033864498138,0.17828033864498138,1.3454004563121347,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,42345,H21.33.012,Micro-PVM_2,0.9333434104919434,1.2885485887527466,1.0033882856369019,1.934572458267212,0.34092965722084045,0.34092965722084045,1.345133632439392,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,42262,H21.33.020,Micro-PVM_2,0.5468783378601074,1.3737354278564453,1.2626912593841553,1.6061643362045288,0.5011966228485107,0.5761125683784485,1.3449927086738849,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,11733,H21.33.034,Micro-PVM_2,0.7404162287712097,1.259348750114441,1.5267597436904907,1.0701754093170166,0.4110754728317261,0.5757344961166382,1.344214168132933,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,33249,H21.33.017,Micro-PVM_2,0.7320848703384399,1.4191043376922607,1.3347725868225098,1.6186845302581787,0.46644365787506104,0.37022480368614197,1.3441599287954067,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,31559,H20.33.020,Micro-PVM_2,0.8357974886894226,1.2442010641098022,1.5743138790130615,1.0564188957214355,0.35363107919692993,0.4955601692199707,1.3439904727776875,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,15144,H21.33.013,Micro-PVM_2,1.2403515577316284,0.9547056555747986,1.559645652770996,1.398023009300232,0.24359974265098572,0.24359974265098572,1.3438192524994714,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,38204,H20.33.012,Micro-PVM_3-SEAAD,1.110487937927246,1.4537537097930908,1.0974093675613403,0.9891801476478577,0.3516394793987274,0.4251003563404083,1.3433794092180134,lysosomal_endolysosomal,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,17329,H21.33.013,Micro-PVM_2,0.8733984231948853,1.0954376459121704,1.5731257200241089,1.5496336221694946,0.44492942094802856,0.36717405915260315,1.343334840005113,complement_phagocytosis,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,9036,H21.33.045,Micro-PVM_2,0.7853739261627197,1.3960891962051392,1.3847202062606812,1.1652429103851318,0.5598452091217041,0.4926435351371765,1.3431216487551356,lysosomal_endolysosomal,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,8703,H21.33.012,Micro-PVM_2,0.7195216417312622,1.0353777408599854,1.5219612121582031,2.6037330627441406,0.20685990154743195,0.13799595832824707,1.343047741354189,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,34748,H21.33.046,Micro-PVM_2,0.9436184167861938,1.0013391971588135,1.5565372705459595,1.8212960958480835,0.2424876093864441,0.27449771761894226,1.3427710017515753,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
