control_graph_id,control_type,seed,scenario_id,regulator,direction,magnitude,n_cells,n_donors,mean_euclidean_displacement,median_euclidean_displacement,max_euclidean_displacement,mean_cosine_similarity,max_repeat_embedding_abs_diff,mean_movement_toward_centroid__lymphocyte,mean_movement_toward_centroid__micro_pvm_1,mean_movement_toward_centroid__micro_pvm_2,mean_movement_toward_centroid__micro_pvm_2_1_seaad,mean_movement_toward_centroid__micro_pvm_2_3_seaad,mean_movement_toward_centroid__micro_pvm_3_seaad,mean_movement_toward_centroid__micro_pvm_4_seaad,mean_movement_toward_centroid__monocyte
degree_preserving_edge_shuffle_seed_79037,degree_preserving_edge_shuffle,79037,SPI1_down_0p25,SPI1,down,0.25,32,6,0.00019507868728396716,0.00010376953287050128,0.0013211497571319342,0.9999999850988388,0.0,6.391899660229683e-06,-5.401670932769775e-06,-3.405846655368805e-06,6.962567567825317e-06,-1.212581992149353e-06,-2.93925404548645e-06,-1.6409903764724731e-06,-1.78581103682518e-05
degree_preserving_edge_shuffle_seed_79037,degree_preserving_edge_shuffle,79037,SPI1_up_0p10,SPI1,up,0.1,32,6,0.000354667415649601,0.00032022791856434196,0.0006444326136261225,0.9999999534338713,0.0,1.4649936929345131e-05,6.559770554304123e-05,6.316043436527252e-05,7.113814353942871e-05,7.988698780536652e-05,6.702542304992676e-05,5.89592382311821e-05,0.00013085361570119858
degree_preserving_edge_shuffle_seed_79037,degree_preserving_edge_shuffle,79037,SPI1_up_0p25,SPI1,up,0.25,32,6,0.0008868036529747769,0.0008006348507478833,0.0016118349740281701,0.9999996144324541,0.0,3.582797944545746e-05,0.00016399193555116653,0.00015792809426784515,0.00017784163355827332,0.000199807807803154,0.0001675933599472046,0.00014737248420715332,0.00032702647149562836
degree_preserving_edge_shuffle_seed_79037,degree_preserving_edge_shuffle,79037,STAT1_down_0p10,STAT1,down,0.1,32,6,0.00011066320914210337,4.231596540194005e-05,0.00039351783925667405,1.000000011175871,0.0,-6.338814273476601e-06,-2.130400389432907e-05,-8.306466042995453e-06,-7.925555109977722e-06,-2.33575701713562e-06,-1.158006489276886e-05,-1.2032687664031982e-05,-2.8306618332862854e-05
degree_preserving_edge_shuffle_seed_79037,degree_preserving_edge_shuffle,79037,STAT1_down_0p25,STAT1,down,0.25,32,6,0.00027672534679368255,0.0001057450172083918,0.0009842505678534508,0.9999999608844519,0.0,-1.5985220670700073e-05,-5.3262338042259216e-05,-2.0742416381835938e-05,-1.9799917936325073e-05,-5.794689059257507e-06,-2.8930604457855225e-05,-3.0075199902057648e-05,-7.080566138029099e-05
degree_preserving_edge_shuffle_seed_79037,degree_preserving_edge_shuffle,79037,STAT1_up_0p10,STAT1,up,0.1,32,6,0.0003364690610396792,0.00031911625410430133,0.0006557826418429613,0.9999999683350325,0.0,3.31259798258543e-05,0.00011352915316820145,6.902869790792465e-05,6.289221346378326e-05,4.3040141463279724e-05,8.400343358516693e-05,8.182227611541748e-05,0.0001396704465150833
degree_preserving_edge_shuffle_seed_79037,degree_preserving_edge_shuffle,79037,STAT1_up_0p25,STAT1,up,0.25,32,6,0.0008409775373365846,0.000797730521298945,0.001638971152715385,0.9999996479600668,0.0,8.21033027023077e-05,0.000283840112388134,0.00017264112830162048,0.00015729106962680817,0.00010772421956062317,0.00021008960902690887,0.00020455382764339447,0.00034904852509498596
degree_preserving_edge_shuffle_seed_79038,degree_preserving_edge_shuffle,79038,ELF1_down_0p10,ELF1,down,0.1,32,6,0.00016390258133469615,0.00017296733858529478,0.00032720042509026825,1.0000000149011612,0.0,1.180334948003292e-05,-1.8333084881305695e-05,-9.355135262012482e-06,-7.646158337593079e-06,-2.562999725341797e-06,-1.621246337890625e-05,-1.5011057257652283e-05,-5.422160029411316e-06
degree_preserving_edge_shuffle_seed_79038,degree_preserving_edge_shuffle,79038,ELF1_down_0p25,ELF1,down,0.25,32,6,0.0004097597706618217,0.00043240116792730987,0.0008181846351362765,0.9999999273568392,0.0,2.9299408197402954e-05,-4.5806169509887695e-05,-2.3300759494304657e-05,-1.905299723148346e-05,-6.297603249549866e-06,-4.042498767375946e-05,-3.747548907995224e-05,-1.3585202395915985e-05
degree_preserving_edge_shuffle_seed_79038,degree_preserving_edge_shuffle,79038,ELF1_up_0p10,ELF1,up,0.1,32,6,0.0002500475575288874,0.00023162604338722304,0.0004749169747810811,1.0000000167638063,0.0,-7.119029760360718e-06,5.007442086935043e-05,3.827270120382309e-05,2.168305218219757e-05,1.7890706658363342e-05,4.453025758266449e-05,4.407297819852829e-05,4.9027614295482635e-05
degree_preserving_edge_shuffle_seed_79038,degree_preserving_edge_shuffle,79038,ELF1_up_0p25,ELF1,up,0.25,32,6,0.0006251471240830142,0.0005791564472019672,0.0011872983304783702,0.9999998323619366,0.0,-1.8222257494926453e-05,0.000125223770737648,9.580980986356735e-05,5.432590842247009e-05,4.489719867706299e-05,0.00011143647134304047,0.00011022388935089111,0.00012251269072294235
degree_preserving_edge_shuffle_seed_79038,degree_preserving_edge_shuffle,79038,SPI1_down_0p10,SPI1,down,0.1,32,6,7.606807380966529e-05,4.1544180930941366e-05,0.0005164631875231862,1.0000000521540642,0.0,-1.7741695046424866e-07,-1.2312084436416626e-06,1.778826117515564e-07,3.87243926525116e-06,1.000240445137024e-06,7.264316082000732e-08,3.334134817123413e-07,-7.579103112220764e-06
degree_preserving_edge_shuffle_seed_79038,degree_preserving_edge_shuffle,79038,SPI1_down_0p25,SPI1,down,0.25,32,6,0.00019016694068341167,0.00010376953287050128,0.001291085733100772,0.999999986961484,0.0,-4.707835614681244e-07,-3.11434268951416e-06,4.2747706174850464e-07,9.650364518165588e-06,2.468004822731018e-06,1.3783574104309082e-07,8.03731381893158e-07,-1.8975697457790375e-05
degree_preserving_edge_shuffle_seed_79038,degree_preserving_edge_shuffle,79038,SPI1_up_0p10,SPI1,up,0.1,32,6,0.0003421702640480362,0.0003141429915558547,0.0006325515569187701,0.9999999739229679,0.0,2.1935440599918365e-05,5.934573709964752e-05,5.341880023479462e-05,6.457045674324036e-05,7.178820669651031e-05,5.899369716644287e-05,5.261041224002838e-05,0.00012857653200626373
degree_preserving_edge_shuffle_seed_79038,degree_preserving_edge_shuffle,79038,SPI1_up_0p25,SPI1,up,0.25,32,6,0.0008555223002986168,0.0007853067945688963,0.0015821211272850633,0.9999996367841959,0.0,5.410611629486084e-05,0.00014834385365247726,0.0001335982233285904,0.00016141682863235474,0.0001795310527086258,0.00014751963317394257,0.0001314980909228325,0.0003213370218873024
degree_preserving_edge_shuffle_seed_79038,degree_preserving_edge_shuffle,79038,STAT1_down_0p10,STAT1,down,0.1,32,6,0.00011104957079055566,3.993648351752199e-05,0.00039120102883316576,1.0000000167638063,0.0,-3.282446414232254e-06,-2.263300120830536e-05,-1.015886664390564e-05,-9.331852197647095e-06,-4.118308424949646e-06,-1.3297423720359802e-05,-1.3425946235656738e-05,-2.8220005333423615e-05
degree_preserving_edge_shuffle_seed_79038,degree_preserving_edge_shuffle,79038,STAT1_down_0p25,STAT1,down,0.25,32,6,0.0002776950311726978,9.982334449887276e-05,0.0009784848662093282,0.9999999683350325,0.0,-8.358387276530266e-06,-5.658622831106186e-05,-2.5385059416294098e-05,-2.3340806365013123e-05,-1.0272487998008728e-05,-3.32370400428772e-05,-3.355927765369415e-05,-7.061939686536789e-05
degree_preserving_edge_shuffle_seed_79038,degree_preserving_edge_shuffle,79038,STAT1_up_0p10,STAT1,up,0.1,32,6,0.0003428072441238328,0.00032627832842990756,0.0006672685849480331,0.9999999757856131,0.0,2.7548056095838547e-05,0.00011764094233512878,7.44108110666275e-05,6.471574306488037e-05,4.7009438276290894e-05,8.832104504108429e-05,8.534267544746399e-05,0.00013923738151788712
degree_preserving_edge_shuffle_seed_79038,degree_preserving_edge_shuffle,79038,STAT1_up_0p25,STAT1,up,0.25,32,6,0.0008568543189539923,0.0008153190137818456,0.0016678079264238477,0.9999996460974216,0.0,6.816932000219822e-05,0.00029411353170871735,0.00018615741282701492,0.0001618657261133194,0.00011762604117393494,0.00022086873650550842,0.00021336320787668228,0.00034797191619873047
degree_preserving_edge_shuffle_seed_79039,degree_preserving_edge_shuffle,79039,ELF1_down_0p10,ELF1,down,0.1,32,6,0.00016390258133469615,0.00017296733858529478,0.00032720042509026825,1.0000000149011612,0.0,1.180334948003292e-05,-1.8333084881305695e-05,-9.355135262012482e-06,-7.646158337593079e-06,-2.562999725341797e-06,-1.621246337890625e-05,-1.5011057257652283e-05,-5.422160029411316e-06
degree_preserving_edge_shuffle_seed_79039,degree_preserving_edge_shuffle,79039,ELF1_down_0p25,ELF1,down,0.25,32,6,0.0004097597706618217,0.00043240116792730987,0.0008181846351362765,0.9999999273568392,0.0,2.9299408197402954e-05,-4.5806169509887695e-05,-2.3300759494304657e-05,-1.905299723148346e-05,-6.297603249549866e-06,-4.042498767375946e-05,-3.747548907995224e-05,-1.3585202395915985e-05
degree_preserving_edge_shuffle_seed_79039,degree_preserving_edge_shuffle,79039,ELF1_up_0p10,ELF1,up,0.1,32,6,0.0002500475575288874,0.00023162604338722304,0.0004749169747810811,1.0000000167638063,0.0,-7.119029760360718e-06,5.007442086935043e-05,3.827270120382309e-05,2.168305218219757e-05,1.7890706658363342e-05,4.453025758266449e-05,4.407297819852829e-05,4.9027614295482635e-05
degree_preserving_edge_shuffle_seed_79039,degree_preserving_edge_shuffle,79039,ELF1_up_0p25,ELF1,up,0.25,32,6,0.0006251471240830142,0.0005791564472019672,0.0011872983304783702,0.9999998323619366,0.0,-1.8222257494926453e-05,0.000125223770737648,9.580980986356735e-05,5.432590842247009e-05,4.489719867706299e-05,0.00011143647134304047,0.00011022388935089111,0.00012251269072294235
degree_preserving_edge_shuffle_seed_79039,degree_preserving_edge_shuffle,79039,SPI1_down_0p10,SPI1,down,0.1,32,6,7.720935346355873e-05,4.1154014979838394e-05,0.0005310215055942535,1.0000000540167093,0.0,8.067581802606583e-07,-8.549541234970093e-07,-6.05359673500061e-08,4.189088940620422e-06,8.381903171539307e-07,3.1851232051849365e-07,4.759058356285095e-07,-6.848946213722229e-06
degree_preserving_edge_shuffle_seed_79039,degree_preserving_edge_shuffle,79039,SPI1_down_0p25,SPI1,down,0.25,32,6,0.0001930142780111055,0.00010285254393238574,0.001327474950812757,0.9999999776482582,0.0,1.9832514226436615e-06,-2.1941959857940674e-06,-1.5925616025924683e-07,1.0427087545394897e-05,2.0693987607955933e-06,7.580965757369995e-07,1.1473894119262695e-06,-1.7156824469566345e-05
degree_preserving_edge_shuffle_seed_79039,degree_preserving_edge_shuffle,79039,SPI1_up_0p10,SPI1,up,0.1,32,6,0.0003560702125469106,0.0003262159589212388,0.0006466758204624057,0.9999999776482582,0.0,1.866067759692669e-05,6.363820284605026e-05,6.186775863170624e-05,7.05961138010025e-05,7.915310561656952e-05,6.567500531673431e-05,5.8191828429698944e-05,0.00013230368494987488
degree_preserving_edge_shuffle_seed_79039,degree_preserving_edge_shuffle,79039,SPI1_up_0p25,SPI1,up,0.25,32,6,0.0008902979443519143,0.0008155360410455614,0.001617434318177402,0.9999996051192284,0.0,4.585948772728443e-05,0.00015909504145383835,0.00015475507825613022,0.00017649680376052856,0.00019795633852481842,0.00016422756016254425,0.00014544278383255005,0.00033065304160118103
degree_preserving_edge_shuffle_seed_79039,degree_preserving_edge_shuffle,79039,STAT1_down_0p10,STAT1,down,0.1,32,6,0.00011054798218879114,4.703564991359599e-05,0.0003863305028062314,1.000000024214387,0.0,-4.619592800736427e-06,-2.2873282432556152e-05,-9.766779839992523e-06,-9.393319487571716e-06,-3.384426236152649e-06,-1.333095133304596e-05,-1.312699168920517e-05,-2.884119749069214e-05
degree_preserving_edge_shuffle_seed_79039,degree_preserving_edge_shuffle,79039,STAT1_down_0p25,STAT1,down,0.25,32,6,0.00027642693657981,0.00011756326421163976,0.0009662174852564931,0.9999999888241291,0.0,-1.1701369658112526e-05,-5.717761814594269e-05,-2.4392269551753998e-05,-2.347491681575775e-05,-8.411705493927002e-06,-3.329478204250336e-05,-3.2776035368442535e-05,-7.216725498437881e-05
degree_preserving_edge_shuffle_seed_79039,degree_preserving_edge_shuffle,79039,STAT1_up_0p10,STAT1,up,0.1,32,6,0.0003384914948583173,0.00031941241468302906,0.000661301426589489,0.9999999757856131,0.0,3.008078783750534e-05,0.00011302903294563293,6.661470979452133e-05,5.922280251979828e-05,3.830157220363617e-05,8.188001811504364e-05,7.822271436452866e-05,0.0001353733241558075
degree_preserving_edge_shuffle_seed_79039,degree_preserving_edge_shuffle,79039,STAT1_up_0p25,STAT1,up,0.25,32,6,0.0008460410272164154,0.0007984828262124211,0.001652824692428112,0.9999996591359377,0.0,7.450929842889309e-05,0.00028260890394449234,0.00016662105917930603,0.00014813244342803955,9.588897228240967e-05,0.00020479224622249603,0.00019559171050786972,0.00033832062035799026
degree_preserving_edge_shuffle_seed_79040,degree_preserving_edge_shuffle,79040,ELF1_down_0p10,ELF1,down,0.1,32,6,0.00016390258133469615,0.00017296733858529478,0.00032720042509026825,1.0000000149011612,0.0,1.180334948003292e-05,-1.8333084881305695e-05,-9.355135262012482e-06,-7.646158337593079e-06,-2.562999725341797e-06,-1.621246337890625e-05,-1.5011057257652283e-05,-5.422160029411316e-06
degree_preserving_edge_shuffle_seed_79040,degree_preserving_edge_shuffle,79040,ELF1_down_0p25,ELF1,down,0.25,32,6,0.0004097597706618217,0.00043240116792730987,0.0008181846351362765,0.9999999273568392,0.0,2.9299408197402954e-05,-4.5806169509887695e-05,-2.3300759494304657e-05,-1.905299723148346e-05,-6.297603249549866e-06,-4.042498767375946e-05,-3.747548907995224e-05,-1.3585202395915985e-05
degree_preserving_edge_shuffle_seed_79040,degree_preserving_edge_shuffle,79040,ELF1_up_0p10,ELF1,up,0.1,32,6,0.0002500475575288874,0.00023162604338722304,0.0004749169747810811,1.0000000167638063,0.0,-7.119029760360718e-06,5.007442086935043e-05,3.827270120382309e-05,2.168305218219757e-05,1.7890706658363342e-05,4.453025758266449e-05,4.407297819852829e-05,4.9027614295482635e-05
degree_preserving_edge_shuffle_seed_79040,degree_preserving_edge_shuffle,79040,ELF1_up_0p25,ELF1,up,0.25,32,6,0.0006251471240830142,0.0005791564472019672,0.0011872983304783702,0.9999998323619366,0.0,-1.8222257494926453e-05,0.000125223770737648,9.580980986356735e-05,5.432590842247009e-05,4.489719867706299e-05,0.00011143647134304047,0.00011022388935089111,0.00012251269072294235
degree_preserving_edge_shuffle_seed_79040,degree_preserving_edge_shuffle,79040,SPI1_down_0p10,SPI1,down,0.1,32,6,7.696085143038545e-05,4.1154014979838394e-05,0.0005271864356473088,1.0000000577419996,0.0,4.89410012960434e-07,-8.102506399154663e-07,1.0803341865539551e-07,4.209578037261963e-06,8.326023817062378e-07,3.9301812648773193e-07,4.256144165992737e-07,-7.010065019130707e-06
degree_preserving_edge_shuffle_seed_79040,degree_preserving_edge_shuffle,79040,SPI1_down_0p25,SPI1,down,0.25,32,6,0.00019239329958509188,0.00010285254393238574,0.001317951362580061,0.9999999813735485,0.0,1.1792872101068497e-06,-2.08243727684021e-06,2.5331974029541016e-07,1.0475516319274902e-05,2.035871148109436e-06,9.238719940185547e-07,1.0263174772262573e-06,-1.754891127347946e-05
degree_preserving_edge_shuffle_seed_79040,degree_preserving_edge_shuffle,79040,SPI1_up_0p10,SPI1,up,0.1,32,6,0.00035309036502439994,0.00032389163970947266,0.0006446963525377214,0.9999999795109034,0.0,2.0168721675872803e-05,6.259139627218246e-05,5.968194454908371e-05,6.909668445587158e-05,7.804669439792633e-05,6.40135258436203e-05,5.7513825595378876e-05,0.00013178307563066483
degree_preserving_edge_shuffle_seed_79040,degree_preserving_edge_shuffle,79040,SPI1_up_0p25,SPI1,up,0.25,32,6,0.0008828311147226486,0.0008097172540146858,0.0016124643152579665,0.9999995995312929,0.0,4.964275285601616e-05,0.00015649385750293732,0.00014925841242074966,0.00017273984849452972,0.0001951940357685089,0.0001600608229637146,0.00014376919716596603,0.00032936781644821167
degree_preserving_edge_shuffle_seed_79040,degree_preserving_edge_shuffle,79040,STAT1_down_0p10,STAT1,down,0.1,32,6,0.00011039868806506092,4.703564991359599e-05,0.00038710221997462213,1.0000000186264515,0.0,-5.209119990468025e-06,-2.2707507014274597e-05,-9.420327842235565e-06,-9.335577487945557e-06,-3.2261013984680176e-06,-1.3064593076705933e-05,-1.2937001883983612e-05,-2.8816983103752136e-05
degree_preserving_edge_shuffle_seed_79040,degree_preserving_edge_shuffle,79040,STAT1_down_0p25,STAT1,down,0.25,32,6,0.00027606240246313973,0.00011756326421163976,0.0009682182571850717,0.9999999906867743,0.0,-1.3164477422833443e-05,-5.6772492825984955e-05,-2.353917807340622e-05,-2.3325905203819275e-05,-8.022412657737732e-06,-3.262609243392944e-05,-3.2325275242328644e-05,-7.210485637187958e-05
degree_preserving_edge_shuffle_seed_79040,degree_preserving_edge_shuffle,79040,STAT1_up_0p10,STAT1,up,0.1,32,6,0.0003382654476808966,0.0003195645840605721,0.0006580266053788364,0.9999999944120646,0.0,2.9560644179582596e-05,0.00011372100561857224,6.746035069227219e-05,6.172806024551392e-05,4.006735980510712e-05,8.301809430122375e-05,7.938779890537262e-05,0.00013666879385709763
degree_preserving_edge_shuffle_seed_79040,degree_preserving_edge_shuffle,79040,STAT1_up_0p25,STAT1,up,0.25,32,6,0.0008454914232061128,0.0007988251454662532,0.001644735224545002,0.999999649822712,0.0,7.319287396967411e-05,0.00028432998806238174,0.0001687668263912201,0.00015439651906490326,0.00010029412806034088,0.00020763278007507324,0.00019845552742481232,0.00034154579043388367
degree_preserving_edge_shuffle_seed_79041,degree_preserving_edge_shuffle,79041,ELF1_down_0p10,ELF1,down,0.1,32,6,0.00016390258133469615,0.00017296733858529478,0.00032720042509026825,1.0000000149011612,0.0,1.180334948003292e-05,-1.8333084881305695e-05,-9.355135262012482e-06,-7.646158337593079e-06,-2.562999725341797e-06,-1.621246337890625e-05,-1.5011057257652283e-05,-5.422160029411316e-06
degree_preserving_edge_shuffle_seed_79041,degree_preserving_edge_shuffle,79041,ELF1_down_0p25,ELF1,down,0.25,32,6,0.0004097597706618217,0.00043240116792730987,0.0008181846351362765,0.9999999273568392,0.0,2.9299408197402954e-05,-4.5806169509887695e-05,-2.3300759494304657e-05,-1.905299723148346e-05,-6.297603249549866e-06,-4.042498767375946e-05,-3.747548907995224e-05,-1.3585202395915985e-05
degree_preserving_edge_shuffle_seed_79041,degree_preserving_edge_shuffle,79041,ELF1_up_0p10,ELF1,up,0.1,32,6,0.0002500475575288874,0.00023162604338722304,0.0004749169747810811,1.0000000167638063,0.0,-7.119029760360718e-06,5.007442086935043e-05,3.827270120382309e-05,2.168305218219757e-05,1.7890706658363342e-05,4.453025758266449e-05,4.407297819852829e-05,4.9027614295482635e-05
degree_preserving_edge_shuffle_seed_79041,degree_preserving_edge_shuffle,79041,ELF1_up_0p25,ELF1,up,0.25,32,6,0.0006251471240830142,0.0005791564472019672,0.0011872983304783702,0.9999998323619366,0.0,-1.8222257494926453e-05,0.000125223770737648,9.580980986356735e-05,5.432590842247009e-05,4.489719867706299e-05,0.00011143647134304047,0.00011022388935089111,0.00012251269072294235
degree_preserving_edge_shuffle_seed_79041,degree_preserving_edge_shuffle,79041,SPI1_down_0p10,SPI1,down,0.1,32,6,7.879738481619825e-05,4.1544180930941366e-05,0.0005395034095272422,1.0000000521540642,0.0,2.1778978407382965e-06,-2.820044755935669e-06,-1.7182901501655579e-06,2.7418136596679688e-06,-5.420297384262085e-07,-1.737847924232483e-06,-1.2656673789024353e-06,-7.214955985546112e-06
degree_preserving_edge_shuffle_seed_79041,degree_preserving_edge_shuffle,79041,SPI1_down_0p25,SPI1,down,0.25,32,6,0.000196987080926192,0.00010376953287050128,0.0013487836113199592,0.9999999850988388,0.0,5.417736247181892e-06,-7.113441824913025e-06,-4.309229552745819e-06,6.791204214096069e-06,-1.385807991027832e-06,-4.388391971588135e-06,-3.2139942049980164e-06,-1.8054619431495667e-05
degree_preserving_edge_shuffle_seed_79041,degree_preserving_edge_shuffle,79041,SPI1_up_0p10,SPI1,up,0.1,32,6,0.00035585892601375235,0.00032200007990468293,0.0006516642170026898,0.9999999683350325,0.0,1.4272285625338554e-05,7.037539035081863e-05,6.778165698051453e-05,7.66608864068985e-05,8.405931293964386e-05,7.267296314239502e-05,6.518792361021042e-05,0.00013529974967241287
degree_preserving_edge_shuffle_seed_79041,degree_preserving_edge_shuffle,79041,SPI1_up_0p25,SPI1,up,0.25,32,6,0.0008897846419131383,0.0008050500764511526,0.001629848382435739,0.9999995902180672,0.0,3.48920002579689e-05,0.00017592962831258774,0.00016950629651546478,0.00019170716404914856,0.00021023303270339966,0.0001817215234041214,0.0001629367470741272,0.00033815763890743256
degree_preserving_edge_shuffle_seed_79041,degree_preserving_edge_shuffle,79041,STAT1_down_0p10,STAT1,down,0.1,32,6,0.00011501424512516678,5.0478780394769274e-05,0.0003927637299057096,1.0000000391155481,0.0,-2.4989712983369827e-06,-2.5303103029727936e-05,-1.309998333454132e-05,-1.1419877409934998e-05,-4.969537258148193e-06,-1.631304621696472e-05,-1.5334226191043854e-05,-2.9881484806537628e-05
degree_preserving_edge_shuffle_seed_79041,degree_preserving_edge_shuffle,79041,STAT1_down_0p25,STAT1,down,0.25,32,6,0.0002875823828389912,0.00012614977458724752,0.0009823297150433064,0.9999999478459358,0.0,-6.394926458597183e-06,-6.324797868728638e-05,-3.2753683626651764e-05,-2.855435013771057e-05,-1.2384727597236633e-05,-4.0763989090919495e-05,-3.833882510662079e-05,-7.475446909666061e-05
degree_preserving_edge_shuffle_seed_79041,degree_preserving_edge_shuffle,79041,STAT1_up_0p10,STAT1,up,0.1,32,6,0.00034327870525885373,0.00032445875694975257,0.0006651472067460418,0.9999999795109034,0.0,2.9632356017827988e-05,0.00011349283158779144,6.82976096868515e-05,5.901604890823364e-05,3.818608820438385e-05,8.284859359264374e-05,7.826276123523712e-05,0.00013536307960748672
degree_preserving_edge_shuffle_seed_79041,degree_preserving_edge_shuffle,79041,STAT1_up_0p25,STAT1,up,0.25,32,6,0.0008580132662245887,0.000810703873867169,0.001662410912103951,0.9999996423721313,0.0,7.335213012993336e-05,0.0002837730571627617,0.00017082784324884415,0.00014762021601200104,9.559653699398041e-05,0.00020720809698104858,0.0001956690102815628,0.00033828243613243103
degree_preserving_edge_shuffle_seed_79042,degree_preserving_edge_shuffle,79042,ELF1_down_0p10,ELF1,down,0.1,32,6,0.00016390258133469615,0.00017296733858529478,0.00032720042509026825,1.0000000149011612,0.0,1.180334948003292e-05,-1.8333084881305695e-05,-9.355135262012482e-06,-7.646158337593079e-06,-2.562999725341797e-06,-1.621246337890625e-05,-1.5011057257652283e-05,-5.422160029411316e-06
degree_preserving_edge_shuffle_seed_79042,degree_preserving_edge_shuffle,79042,ELF1_down_0p25,ELF1,down,0.25,32,6,0.0004097597706618217,0.00043240116792730987,0.0008181846351362765,0.9999999273568392,0.0,2.9299408197402954e-05,-4.5806169509887695e-05,-2.3300759494304657e-05,-1.905299723148346e-05,-6.297603249549866e-06,-4.042498767375946e-05,-3.747548907995224e-05,-1.3585202395915985e-05
degree_preserving_edge_shuffle_seed_79042,degree_preserving_edge_shuffle,79042,ELF1_up_0p10,ELF1,up,0.1,32,6,0.0002500475575288874,0.00023162604338722304,0.0004749169747810811,1.0000000167638063,0.0,-7.119029760360718e-06,5.007442086935043e-05,3.827270120382309e-05,2.168305218219757e-05,1.7890706658363342e-05,4.453025758266449e-05,4.407297819852829e-05,4.9027614295482635e-05
degree_preserving_edge_shuffle_seed_79042,degree_preserving_edge_shuffle,79042,ELF1_up_0p25,ELF1,up,0.25,32,6,0.0006251471240830142,0.0005791564472019672,0.0011872983304783702,0.9999998323619366,0.0,-1.8222257494926453e-05,0.000125223770737648,9.580980986356735e-05,5.432590842247009e-05,4.489719867706299e-05,0.00011143647134304047,0.00011022388935089111,0.00012251269072294235
degree_preserving_edge_shuffle_seed_79042,degree_preserving_edge_shuffle,79042,SPI1_down_0p10,SPI1,down,0.1,32,6,7.875862647210852e-05,4.1154014979838394e-05,0.0005310215055942535,1.0000000409781933,0.0,2.858927473425865e-06,-1.7043203115463257e-06,-1.3494864106178284e-06,3.4794211387634277e-06,8.940696716308594e-08,-7.729977369308472e-07,-1.601874828338623e-07,-6.747432053089142e-06
degree_preserving_edge_shuffle_seed_79042,degree_preserving_edge_shuffle,79042,SPI1_down_0p25,SPI1,down,0.25,32,6,0.00019687900476128561,0.00010285254393238574,0.001327474950812757,0.9999999813735485,0.0,7.123919203877449e-06,-4.298985004425049e-06,-3.3853575587272644e-06,8.657574653625488e-06,1.9744038581848145e-07,-1.9744038581848145e-06,-4.2654573917388916e-07,-1.688208431005478e-05
degree_preserving_edge_shuffle_seed_79042,degree_preserving_edge_shuffle,79042,SPI1_up_0p10,SPI1,up,0.1,32,6,0.00036080093968848814,0.0003269251756137237,0.0006462786695919931,0.9999999776482582,0.0,1.5041325241327286e-05,6.536673754453659e-05,6.50668516755104e-05,7.014907896518707e-05,7.907301187515259e-05,6.763450801372528e-05,5.818624049425125e-05,0.0001308964565396309
degree_preserving_edge_shuffle_seed_79042,degree_preserving_edge_shuffle,79042,SPI1_up_0p25,SPI1,up,0.25,32,6,0.0009021460018630023,0.0008173243550118059,0.0016164674889296293,0.9999995902180672,0.0,3.681494854390621e-05,0.0001634303480386734,0.00016273930668830872,0.00017538480460643768,0.00019776634871959686,0.00016911327838897705,0.00014542415738105774,0.00032713543623685837
degree_preserving_edge_shuffle_seed_79042,degree_preserving_edge_shuffle,79042,STAT1_down_0p10,STAT1,down,0.1,32,6,0.000114507278453857,4.5812756070517935e-05,0.00040581307257525623,1.000000026077032,0.0,-5.752313882112503e-06,-2.4413689970970154e-05,-1.0773539543151855e-05,-9.07108187675476e-06,-3.4496188163757324e-06,-1.4699995517730713e-05,-1.505296677350998e-05,-2.9503367841243744e-05
degree_preserving_edge_shuffle_seed_79042,degree_preserving_edge_shuffle,79042,STAT1_down_0p25,STAT1,down,0.25,32,6,0.0002863341857164414,0.00011452755279606208,0.001014971756376326,0.9999999646097422,0.0,-1.452048309147358e-05,-6.103701889514923e-05,-2.6916153728961945e-05,-2.2659078240394592e-05,-8.577480912208557e-06,-3.6735087633132935e-05,-3.7610530853271484e-05,-7.378961890935898e-05
degree_preserving_edge_shuffle_seed_79042,degree_preserving_edge_shuffle,79042,STAT1_up_0p10,STAT1,up,0.1,32,6,0.00034221637861264753,0.00032165735319722444,0.0006715122144669294,0.9999999664723873,0.0,3.2051000744104385e-05,0.00011783838272094727,7.04573467373848e-05,6.393715739250183e-05,4.3043866753578186e-05,8.726492524147034e-05,8.597783744335175e-05,0.0001407098025083542
degree_preserving_edge_shuffle_seed_79042,degree_preserving_edge_shuffle,79042,STAT1_up_0p25,STAT1,up,0.25,32,6,0.0008553503030270804,0.0008037077495828271,0.001678427797742188,0.9999996460974216,0.0,7.937964983284473e-05,0.00029458198696374893,0.00017621181905269623,0.00015990622341632843,0.00010771304368972778,0.00021823681890964508,0.00021497346460819244,0.0003516087308526039
degree_preserving_edge_shuffle_seed_79043,degree_preserving_edge_shuffle,79043,ELF1_down_0p10,ELF1,down,0.1,32,6,0.00016390258133469615,0.00017296733858529478,0.00032720042509026825,1.0000000149011612,0.0,1.180334948003292e-05,-1.8333084881305695e-05,-9.355135262012482e-06,-7.646158337593079e-06,-2.562999725341797e-06,-1.621246337890625e-05,-1.5011057257652283e-05,-5.422160029411316e-06
