common_mse,decomposition_absolute_reconstruction_error,decomposition_relative_reconstruction_error,level,normalized_residual_error,optimizer_step,residual_explained_fraction,residual_mse,slot,target_residual_variance,total_mse
9.220748324878514e-05,1.1641532182693481e-10,3.0396326300003384e-07,corresponding_slot,0.06756324849579919,300,0.9324367515042008,0.000290784053504467,21,0.004303879104554653,0.0003829914203379303
8.44234018586576e-05,8.731149137020111e-11,2.3543633966180982e-07,corresponding_slot,0.06979170565316815,300,0.9302082943468318,0.00028642636607401073,22,0.0041040172800421715,0.00037084968062117696
6.742101686540991e-05,4.3655745685100555e-11,1.2095653394697539e-07,corresponding_slot,0.06599612002467703,300,0.934003879975323,0.0002934999647550285,23,0.004447230603545904,0.0003609209379646927
4.314470061217435e-06,1.8189894035458565e-12,6.192792837604065e-09,mean_pooled,0.06741597872430338,300,0.9325840212756966,0.0002894123608712107,,0.004292934201657772,0.0002937268291134387
4.5346499973675236e-05,2.546585164964199e-11,9.682958899767985e-08,full_slots,0.05114154414947754,500,0.9488584558505224,0.00021765011479146779,,0.004255837760865688,0.00026299658929929137
3.9785860280971974e-05,7.275957614183426e-12,2.866969189255517e-08,corresponding_slot,0.05083986413909332,500,0.9491601358609066,0.0002139998396160081,0,0.004209292121231556,0.00025378569262102246
4.4056334445485845e-05,1.0550138540565968e-10,4.036790585558468e-07,corresponding_slot,0.050183258066695435,500,0.9498167419333046,0.00021729343279730529,1,0.004329998511821032,0.0002613496617414057
5.3414725698530674e-05,5.820766091346741e-11,2.1351382368562225e-07,corresponding_slot,0.05107440496700302,500,0.948925595032997,0.00021920297876931727,2,0.0042918361723423,0.00027261776267550886
3.944995842175558e-05,3.637978807091713e-11,1.419245283961461e-07,corresponding_slot,0.05084239538601617,500,0.9491576046139838,0.00021688193373847753,3,0.004265769384801388,0.0002563319285400212
5.007870640838519e-05,1.2369127944111824e-10,4.591713976626339e-07,corresponding_slot,0.05139871659369471,500,0.9486012834063053,0.00021930073853582144,4,0.004266657866537571,0.0002693793212529272
4.9911213864106685e-05,9.458744898438454e-11,3.500060416427496e-07,corresponding_slot,0.04958359613079208,500,0.9504164038692079,0.00022033407003618777,5,0.0044436887837946415,0.00027024518931284547
5.0620576075743884e-05,2.1827872842550278e-11,8.060462496441306e-08,corresponding_slot,0.051179304126162395,500,0.9488206958738377,0.00022018114395905286,6,0.004302151966840029,0.0002708017418626696
5.255119322100654e-05,3.637978807091713e-11,1.308736486117918e-07,corresponding_slot,0.05110489101954888,500,0.9488951089804512,0.00022542518854606897,7,0.004411029629409313,0.0002779764181468636
4.895609527011402e-05,4.001776687800884e-11,1.4967183769259365e-07,corresponding_slot,0.05151458675336334,500,0.9484854132466367,0.0002184139157179743,8,0.004239846020936966,0.0002673700510058552
4.713905218522996e-05,1.0186340659856796e-10,3.9296551312201666e-07,corresponding_slot,0.05150024661360123,500,0.9484997533863988,0.00021207821555435658,9,0.004118003882467747,0.00025921716587617993
4.768968574353494e-05,3.637978807091713e-12,1.3548323183652182e-08,corresponding_slot,0.04980718006189519,500,0.9501928199381048,0.0002208290679845959,10,0.004433679394423962,0.000268518750090152
4.514378815656528e-05,2.1827872842550278e-11,8.226928976263994e-08,corresponding_slot,0.05155850971560407,500,0.948441490284396,0.00022017848095856607,11,0.004270458593964577,0.0002653222472872585
4.4889435230288655e-05,2.1827872842550278e-11,8.313412549439864e-08,corresponding_slot,0.0523533361464527,500,0.9476466638535473,0.00021767271391581744,12,0.0041577620431780815,0.00026256212731823325
2.936910095741041e-05,6.912159733474255e-11,2.8026819837465684e-07,corresponding_slot,0.052019714954219136,500,0.9479802850457809,0.00021725744591094553,13,0.004176444374024868,0.0002466266159899533
3.33851930918172e-05,1.3096723705530167e-10,5.274831621513717e-07,corresponding_slot,0.05232250311301632,500,0.9476774968869837,0.0002149019856005907,14,0.004107257351279259,0.00024828704772517085
5.069138569524512e-05,5.093170329928398e-11,1.9304520986441166e-07,corresponding_slot,0.050689760324670145,500,0.9493102396753299,0.00021314159675966948,15,0.0042048254981637,0.0002638330333866179
4.459523916011676e-05,1.964508555829525e-10,7.360097628696486e-07,corresponding_slot,0.05120971520887814,500,0.9487902847911218,0.00022231834009289742,16,0.00434133131057024,0.0002669133828021586
4.677530887420289e-05,7.639755494892597e-11,2.940038996677252e-07,corresponding_slot,0.05185931893301713,500,0.9481406810669829,0.00021307679708115757,17,0.004108746536076069,0.0002598521823529154
4.817481749341823e-05,1.6370904631912708e-10,6.174488746843327e-07,corresponding_slot,0.05058251949194526,500,0.9494174805080547,0.00021696316252928227,18,0.004289291333407164,0.0002651378163136542
5.2637904445873573e-05,5.4569682106375694e-11,2.0123672038882153e-07,corresponding_slot,0.050784975370929866,500,0.9492150246290701,0.00021853363432455808,19,0.004303115885704756,0.00027117159334011376
4.042997534270398e-05,9.822542779147625e-11,3.8457177790096734e-07,corresponding_slot,0.05049983164704774,500,0.9495001683529523,0.0002149851934518665,20,0.00425714673474431,0.0002554150705691427
4.911062933388166e-05,1.418811734765768e-10,5.33651108428929e-07,corresponding_slot,0.05143537028861243,500,0.9485646297113876,0.00021675830066669732,21,0.004214187618345022,0.0002658687881194055
4.275096580386162e-05,8.731149137020111e-11,3.397339973396563e-07,corresponding_slot,0.05318185229355658,500,0.9468181477064435,0.0002142486919183284,22,0.004028605297207832,0.00025699957041069865
3.670883597806096e-05,4.3655745685100555e-11,1.70307423064757e-07,corresponding_slot,0.05026943859363907,500,0.9497305614063609,0.00021962607570458204,23,0.004368978086858988,0.0002563349553383887
4.37225617133663e-06,4.5929482439532876e-11,2.0784040175080475e-07,mean_pooled,0.051186072566167085,500,0.948813927433833,0.00021661217033397406,,0.004231857601553202,0.00022098438057582825
